ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
625 0 2.15484 5.45412 51.44936 5.44008 51.43209 505 38.077
626 0 3.05166 5.22173 51.32401 5.25089 51.34448 505 37.912
636 0 2.93608 5.3777 51.39465 5.3639 51.4196 505 37.912
639 NA 0.5458 5.46329 51.42827 5.46281 51.42337 505 37.992
640 0 1.11007 5.49776 51.42155 5.50322 51.43093 505 39.172
645 0 2.18142 5.47111 51.40131 5.50243 51.40219 505 39.343
730 0 2.77776 5.47713 51.43272 5.46526 51.40888 505 39.172
712 0 3.82484 5.50243 51.40219 5.47713 51.43272 505 38.077
713 NA 0.65477 5.45307 51.43627 5.45055 51.43059 505 38.077
714 0 0.75478 5.40771 51.40639 5.39713 51.40486 505 39.252
644 0 1.082 5.46329 51.42827 5.47713 51.43272 505 38.108
716 0 2.18142 5.50243 51.40219 5.47111 51.40131 505 38.084
717 0 0.3298 5.48043 51.44044 5.47664 51.44222 505 38.077
741 0 1.13077 5.47713 51.43272 5.4895 51.42613 505 39.2
718 0 1.19801 5.40465 51.43166 5.40486 51.42089 505 38.084
638 NA 1.52071 5.43469 51.4197 5.42137 51.40886 505 38.084
620 0.305157721316767 1.56156 5.46631 51.44281 5.44412 51.445 505 37.94
721 0 3.13551 5.40465 51.43166 5.3639 51.4196 505 37.912
722 0 2.66267 5.46329 51.42827 5.42731 51.43647 505 38.084
643 0 5.17476 5.43469 51.4197 5.39334 51.45839 505 37.069
715 0 1.17718 5.40736 51.41427 5.39183 51.41847 505 37.912
719 0 1.17718 5.39183 51.41847 5.40736 51.41427 505 39.172
3184 0 1.59064 5.46467 51.35121 5.48739 51.34977 505 39.172
729 0 0.98206 5.46329 51.42827 5.45102 51.4239 505 37.912
728 0 7.22583 5.53911 51.34206 5.43717 51.33015 505 26.383
733 0 1.61117 5.48043 51.44044 5.50354 51.44154 505 37.978
724 0 2.83842 5.43154 51.35542 5.43717 51.33015 505 39.172
720 0 0.75478 5.39713 51.40486 5.40771 51.40639 505 37.992
725 0 1.48148 5.55244 51.47059 5.5411 51.45931 505 38.017
727 0 1.13077 5.4895 51.42613 5.47713 51.43272 505 37.94
726 0 1.19801 5.40486 51.42089 5.40465 51.43166 505 39.343
742 NA 0.83341 5.48043 51.44044 5.46869 51.44194 505 37.996
732 0 3.05166 5.25089 51.34448 5.22173 51.32401 505 39.172
3185 0 1.35037 5.46631 51.44281 5.47713 51.43272 505 38.115
737 0 2.55538 5.43717 51.33015 5.46893 51.34164 505 37.94
739 0 6.15573 5.25072 51.37056 5.16338 51.36201 505 25.375
736 0 7.90419 5.37814 51.43098 5.40992 51.49921 505 26.401
738 0 6.19383 5.2212 51.36829 5.31002 51.3653 505 25.375
740 0 6.98008 5.28733 51.43256 5.32552 51.37454 505 25.386
743 0 7.22583 5.43717 51.33015 5.53911 51.34206 505 25.375
3186 0 4.22411 5.46631 51.44281 5.44559 51.47851 505 37.912
2907 0 1.95182 5.4754 51.39252 5.46526 51.40888 505 39.172
746 0 2.83842 5.43717 51.33015 5.43154 51.35542 505 37.912
1457 0 5.41576 5.88597 50.91137 5.96215 50.91857 505 26.113
1485 0 3.05838 6.02522 50.87514 6.00506 50.85079 505 39.228
1466 0 2.14087 5.82982 51.04221 5.86035 51.04198 505 37.999
1469 0 5.64968 5.92577 50.83209 5.97751 50.79329 505 25.319
1464 0 2.75389 5.91125 50.95478 5.91781 50.93037 505 39.26
1471 0 1.44454 5.89693 50.86773 5.91001 50.87774 505 39.263
1594 0 1.12428 5.94535 50.9112 5.93241 50.90527 505 39.245
1470 0 1.12428 5.93241 50.90527 5.94535 50.9112 505 37.986
1651 0 4.60782 6.00506 50.85079 5.9724 50.88669 505 26.393
1473 0 3.02912 6.01578 50.82509 5.97489 50.83353 505 39.172
1475 0 3.12368 5.93357 50.92653 5.94294 50.89908 505 39.252
1489 0 2.04168 6.00303 50.87897 6.02581 50.89034 505 38.322
3039 0 6.89277 6.00506 50.85079 6.0264 50.91127 505 26.138
1478 0 4.56208 5.9737 50.93563 6.03381 50.92017 505 38.003
1468 0 4.60782 5.9724 50.88669 6.00506 50.85079 505 25.386
