ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
3077 0.158327308243961 2.10537 5.29655 51.66508 5.31679 51.67922 1666 39.228
2112 0.0221874564495777 2.24925 5.27858 51.63433 5.28432 51.61443 1666 39.26
2113 0.0325576901188962 1.69799 5.361 51.55757 5.37336 51.57075 1666 38.017
2114 0.443299902307052 3.44719 5.31868 51.6181 5.33229 51.58829 1666 39.2
2111 0.227855664013798 2.24925 5.28432 51.61443 5.27858 51.63433 1666 37.999
2117 0.210370783049777 4.96046 5.26826 51.69595 5.19687 51.6914 1666 39.228
2115 0.0724294176899197 6.55637 5.28397 51.70281 5.22497 51.74897 1666 26.362
2127 0.155289439168623 2.30101 5.29602 51.72397 5.32741 51.73091 1666 37.919
2116 0.140871909509541 1.37579 5.27858 51.63433 5.28756 51.64536 1666 39.172
2119 0.156887487688672 4.12628 5.33851 51.71791 5.28397 51.70281 1666 38.143
2128 0.532727431024592 0.93994 5.26826 51.69595 5.27961 51.6913 1666 39.375
2124 0.480052235842116 1.34444 5.33804 51.70025 5.31991 51.70463 1666 39.337
2123 0.564533324281035 0.93994 5.27961 51.6913 5.26826 51.69595 1666 38.115
2131 0.222202672452649 5.43158 5.37307 51.71375 5.30368 51.69082 1666 25.151
2125 0.410868031475859 2.26174 5.28397 51.70281 5.30886 51.71601 1666 39.375
2120 0.414676512810814 3.69874 5.31991 51.70463 5.26826 51.69595 1666 37.978
2129 0.181465323958459 4.12628 5.28397 51.70281 5.33851 51.71791 1666 39.403
2135 0 0.9832 5.29928 51.69671 5.31305 51.69892 1666 37.978
2137 0.225598035285671 10.03786 5.26826 51.69595 5.41086 51.71305 1666 26.11
2126 1.63316541700114 0.90536 5.35414 51.68818 5.36502 51.68365 1666 39.239
2122 0.391422089038539 4.6689 5.30886 51.71601 5.26065 51.74542 1666 25.364
2141 0.877541795086556 1.34444 5.31991 51.70463 5.33804 51.70025 1666 38.077
2133 2.47974732905167 0.90536 5.36502 51.68365 5.35414 51.68818 1666 37.978
2139 0 0.76254 5.31642 51.58218 5.32474 51.5777 1666 37.94
2142 0.378993381840678 1.68871 5.24327 51.79878 5.24171 51.81393 1666 39.239
2145 0.0717293790065183 4.25828 5.26793 51.80202 5.32839 51.80981 1666 31.829
2144 0.298956566169652 4.6689 5.26065 51.74542 5.30886 51.71601 1666 26.372
2146 0.42360855957988 3.44719 5.33229 51.58829 5.31868 51.6181 1666 37.94
2209 0.115068430209639 3.05018 5.5565 51.75732 5.51305 51.75237 1666 38.003
2136 0.441366576770309 1.12779 5.3217 51.59599 5.33229 51.58829 1666 39.277
2210 0.310723687115832 4.62176 5.46195 51.74286 5.50611 51.77408 1666 38.003
2223 0.6358450811883 6.09452 5.26826 51.69595 5.35262 51.71189 1666 26.38
65 0.259707170383734 1.99309 5.24952 52.69911 5.2732 52.70978 1666 37.919
171 0.64838693804928 4.03701 5.09209 52.76422 5.03748 52.74944 1666 39.165
173 0.19923035013238 1.69621 4.76623 52.96308 4.76481 52.94786 1666 39.2
90 0.166265526731523 5.86052 4.76098 52.61019 4.78949 52.65993 1666 39.379
167 0.378782068845142 3.01451 5.09888 52.64421 5.07679 52.66774 1666 37.978
66 0.267201690650666 1.28639 4.748 52.93728 4.75452 52.94815 1666 39.172
172 0.307057870264893 1.69621 4.76481 52.94786 4.76623 52.96308 1666 37.94
103 0.406862470617375 3.01451 5.07679 52.66774 5.09888 52.64421 1666 39.239
166 0.378769844073493 3.36568 4.76098 52.61019 4.7255 52.63138 1666 38.328
176 0.638151841227559 1.25915 4.76098 52.61019 4.75309 52.62044 1666 39.364
177 0.27650376325714 3.63571 4.76098 52.61019 4.7073 52.61081 1666 39.312
178 0.48547837829393 1.03405 4.76098 52.61019 4.75065 52.60335 1666 39.2
179 0.491308966964597 3.28308 5.05378 52.64995 5.01129 52.63572 1666 38.115
