ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
2320 NA 0.5631 4.24071 52.03845 4.24364 52.04318 480 39.337
2317 0 1.47588 4.12933 51.97893 4.12334 51.99167 480 39.343
2325 0 1.24936 4.29054 52.0777 4.28134 52.08739 480 39.239
2324 0 1.25269 4.1638 52.00155 4.17846 51.99486 480 37.94
2394 0 8.61571 4.25461 51.97543 4.12933 51.97893 480 25.375
2322 0 1.33637 4.26203 52.07362 4.26664 52.06195 480 39.172
2380 0 0.58346 4.26349 52.05025 4.255 52.04996 480 39.375
2378 0 2.84587 4.29614 52.04396 4.26664 52.06195 480 25.364
2323 0 3.08945 4.12933 51.97893 4.163 51.96053 480 39.239
2382 0 1.64837 4.22307 52.00251 4.20542 51.99247 480 39.2
2389 0 1.24574 4.29054 52.0777 4.29672 52.06717 480 39.375
2399 0 1.67882 4.25461 51.97543 4.23046 51.97314 480 37.94
2384 0 1.36451 4.24226 52.06978 4.22236 52.06996 480 39.172
3146 0 2.30917 4.29614 52.04396 4.30181 52.0235 480 37.978
2383 0 3.45506 4.12933 51.97893 4.1638 52.00155 480 39.172
2385 0 1.64837 4.20542 51.99247 4.22307 52.00251 480 37.94
2379 0 2.10378 4.23417 52.05154 4.24226 52.06978 480 38.077
2393 0 3.24523 4.2732 52.00154 4.22634 51.99772 480 39.26
2388 0 3.14005 4.20243 52.04554 4.2467 52.05272 480 37.912
2391 0 1.15671 4.22634 51.99772 4.21067 52.00153 480 37.912
2386 0 2.12137 4.29587 52.07412 4.31767 52.06058 480 39.245
2406 0 0.77379 4.29054 52.0777 4.28006 52.07512 480 39.239
2381 0 1.31306 4.24749 52.06199 4.26664 52.06195 480 39.337
2410 0 1.25269 4.17846 51.99486 4.1638 52.00155 480 39.2
2392 0 2.29079 4.29587 52.07412 4.28354 52.09325 480 39.337
2397 0 3.24523 4.22634 51.99772 4.2732 52.00154 480 37.999
2396 0 1.27055 4.29363 52.04203 4.31086 52.03785 480 37.912
2395 0 1.67882 4.23046 51.97314 4.25461 51.97543 480 39.2
2400 0 0.70661 4.24257 52.07613 4.24226 52.06978 480 38.115
2390 0 1.54595 4.22236 52.06996 4.24257 52.07613 480 39.252
2398 0 3.08945 4.163 51.96053 4.12933 51.97893 480 37.978
2416 0 1.13922 4.29054 52.0777 4.29892 52.08655 480 39.252
2402 0 2.57422 4.30404 52.06398 4.26664 52.06195 480 39.239
2405 0 0.61487 4.27484 52.08205 4.27121 52.07699 480 37.978
3147 0 2.30917 4.30181 52.0235 4.29614 52.04396 480 39.239
2404 0 3.50046 4.3124 52.07592 4.26664 52.06195 480 39.252
2419 NA 0.27736 4.30458 52.07292 4.30737 52.07111 480 39.364
2403 0 1.70685 4.29587 52.07412 4.31775 52.08145 480 39.2
2407 0 0.61487 4.27121 52.07699 4.27484 52.08205 480 39.239
2401 0 1.20303 4.25683 52.04068 4.27341 52.04419 480 38.077
2412 0 0.86444 4.31221 52.07828 4.30737 52.07111 480 39.172
