ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
3162 NA 3.77019 4.87079 52.43125 4.81687 52.43914 598 39.337
3161 NA 0.84356 4.87861 52.43713 4.87079 52.43125 598 37.999
2048 NA 0.78518 4.83052 52.37473 4.82123 52.37891 598 39.263
2050 NA 0.69031 4.87525 52.37159 4.86521 52.37074 598 37.992
2038 NA 1.18626 4.86521 52.37074 4.86656 52.36011 598 39.337
2102 NA 1.2833 4.8849 52.34906 4.86877 52.34311 598 39.364
2107 NA 0.84356 4.87079 52.43125 4.87861 52.43713 598 39.26
2110 NA 1.61517 4.85479 52.38558 4.86951 52.3742 598 37.986
3165 NA 5.65354 4.8465 52.4047 4.92556 52.38911 598 25.413
3166 NA 2.54472 4.8465 52.4047 4.85321 52.4272 598 39.245
3167 NA 5.49747 4.8465 52.4047 4.90201 52.36881 598 25.438
3168 NA 4.49895 4.8465 52.4047 4.85288 52.36445 598 39.239
3169 NA 7.1887 4.8465 52.4047 4.95122 52.39624 598 25.119
3170 NA 2.0246 4.8465 52.4047 4.87532 52.40018 598 39.245
3171 NA 5.33245 4.8465 52.4047 4.80162 52.36541 598 25.378
3172 NA 4.95448 4.8465 52.4047 4.89858 52.37359 598 39.337
3173 NA 4.7515 4.8465 52.4047 4.8895 52.37106 598 25.113
3174 NA 4.29245 4.8465 52.4047 4.88807 52.37568 598 39.403
3175 NA 6.3056 4.8465 52.4047 4.87073 52.34999 598 25.179
3176 NA 5.52695 4.8465 52.4047 4.84136 52.35512 598 32.648
3178 NA 2.39389 4.84136 52.35512 4.80688 52.35931 598 37.999
3179 NA 1.35968 4.84136 52.35512 4.82543 52.36248 598 37.901
3177 NA 5.52695 4.84136 52.35512 4.8465 52.4047 598 31.836
2812 NA 0.72909 5.81937 53.20002 5.81541 53.20612 598 37.978
2796 NA 0.75846 6.12495 53.10697 6.11755 53.11213 598 39.172
2786 NA 13.65977 5.91885 52.95532 6.12104 52.9428 598 19.5
2790 NA 7.0411 6.09944 53.10339 5.99991 53.12381 598 25.386
2785 NA 2.13221 5.80007 53.18087 5.78263 53.16483 598 37.94
2794 NA 7.24662 6.06323 53.10966 6.16444 53.08663 598 25.392
2792 NA 2.17069 6.12495 53.10697 6.09892 53.1186 598 39.337
2791 NA 0.47815 5.80007 53.18087 5.79855 53.18507 598 37.912
2801 NA 5.77667 5.90492 53.37026 5.83223 53.34192 598 25.354
2800 NA 3.60599 5.91107 53.15359 5.94104 53.12667 598 37.94
2793 NA 6.34511 6.17599 53.12918 6.26253 53.1525 598 26.439
2804 NA 11.73931 6.06323 53.10966 6.20599 53.04851 598 18.03
2798 NA 0.93465 5.84697 53.19842 5.83841 53.20507 598 39.245
2809 NA 5.77795 5.91107 53.15359 5.84123 53.18417 598 26.387
2805 NA 3.36496 5.76711 53.19484 5.72025 53.20591 598 37.912
2802 NA 0.69714 5.77688 53.20545 5.77187 53.19996 598 37.992
2807 NA 3.36496 5.72025 53.20591 5.76711 53.19484 598 39.172
2806 NA 3.83299 5.72539 53.16313 5.78263 53.16483 598 37.986
2803 NA 3.47149 5.83841 53.20507 5.79855 53.18507 598 38.084
3189 NA 9.80942 5.77975 53.32105 5.92065 53.29561 598 25.105
2811 NA 2.26903 5.79855 53.18507 5.76502 53.18824 598 39.403
2808 NA 3.60599 5.94104 53.12667 5.91107 53.15359 598 39.2
2815 NA 1.71447 5.81884 53.19085 5.81541 53.20612 598 37.992
2813 NA 1.71447 5.81541 53.20612 5.81884 53.19085 598 39.252
2820 NA 5.77795 5.84123 53.18417 5.91107 53.15359 598 25.378
2799 NA 1.98763 5.76708 53.20854 5.77704 53.19171 598 37.999
2818 NA 0.75846 6.11755 53.11213 6.12495 53.10697 598 37.912
2816 NA 2.10688 5.99245 53.18159 5.99252 53.20052 598 37
2824 NA 12.03897 5.62526 53.15572 5.79855 53.18507 598 19.122
2810 NA 0.93465 5.83841 53.20507 5.84697 53.19842 598 37.986
2827 NA 3.51791 6.17496 53.17539 6.12477 53.1849 598 37.912
2825 NA 1.49747 5.78748 53.19677 5.79855 53.18507 598 38.118
2826 NA 4.95085 5.96284 52.91365 6.00636 52.87777 598 38.101
2787 NA 5.38282 6.12678 53.37093 6.15287 53.32516 598 25.375
2795 NA 2.13221 5.78263 53.16483 5.80007 53.18087 598 39.2
1338 NA 0.47815 5.79855 53.18507 5.80007 53.18087 598 39.172
2797 NA 3.83299 5.78263 53.16483 5.72539 53.16313 598 39.245
2789 NA 0.69714 5.77187 53.19996 5.77688 53.20545 598 39.252
1332 NA 6.10433 5.56078 53.24028 5.65205 53.24356 598 26.39
1335 NA 0.75 5.77704 53.19171 5.76711 53.19484 598 39.245
2817 NA 0.72909 5.81541 53.20612 5.81937 53.20002 598 39.239
1344 NA 7.24662 6.16444 53.08663 6.06323 53.10966 598 26.401
2822 NA 2.00851 6.01109 53.32458 5.98124 53.32707 598 37.912
1349 NA 5.77667 5.83223 53.34192 5.90492 53.37026 598 26.362
1337 NA 6.10433 5.65205 53.24356 5.56078 53.24028 598 25.382
1342 NA 3.51791 6.12477 53.1849 6.17496 53.17539 598 39.172
3276 NA 19.67727 6.05912 53.01186 5.79153 53.08444 598 12.793
1343 NA 2.27127 6.08225 53.06242 6.07385 53.08219 598 37.94
1346 NA 3.39785 5.75024 52.93831 5.78741 52.95901 598 37.912
1350 NA 7.95289 6.23533 52.92439 6.12104 52.9428 598 26.39
1329 NA 5.04865 6.02 53.02842 5.97712 52.99114 598 37
1330 NA 5.04865 5.97712 52.99114 6.02 53.02842 598 40
1351 NA 1.98763 5.77704 53.19171 5.76708 53.20854 598 39.26
1366 NA 2.24112 5.79855 53.18507 5.79996 53.20519 598 39.284
1352 NA 2.88623 5.87371 53.01504 5.89984 53.03565 598 40
2788 NA 4.78055 5.99393 52.88864 6.0604 52.90381 598 39.245
1353 NA 2.35934 5.53102 52.85185 5.53838 52.87258 598 39.2
1360 NA 3.96436 5.70301 52.84658 5.69903 52.81103 598 37.94
1334 NA 4.49359 5.45216 52.97268 5.40659 52.94312 598 37.94
1355 NA 3.39785 5.78741 52.95901 5.75024 52.93831 598 39.172
1356 NA 6.8213 5.36368 52.88765 5.4543 52.91514 598 25.431
1339 NA 0.42367 5.94892 52.93577 5.94471 52.9386 598 38.077
1348 NA 4.49359 5.40659 52.94312 5.45216 52.97268 598 39.2
1358 NA 6.09312 5.58321 52.89805 5.63228 52.94408 598 25
1357 NA 3.98679 5.84178 53.04333 5.89984 53.03565 598 40
1347 NA 0.42367 5.94471 52.9386 5.94892 52.93577 598 39.337
3192 NA 1.3529 6.27041 52.99235 6.29027 52.99027 598 39.172
1361 NA 3.98679 5.89984 53.03565 5.84178 53.04333 598 37
1359 NA 5.48012 5.4543 52.91514 5.45489 52.86589 598 26.383
1362 NA 6.09312 5.63228 52.94408 5.58321 52.89805 598 27
1363 NA 13.65977 6.12104 52.9428 5.91885 52.95532 598 16.5
1328 NA 2.62032 5.83 53.08022 5.79153 53.08444 598 39.172
