ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
249 0.193457167304497 2.46431 4.63641 52.12748 4.66843 52.11736 134 39.252
257 0 1.65195 4.35449 51.99756 4.37226 52.00757 134 38.101
3260 0.463753561540817 4.97564 4.67341 52.18634 4.66519 52.1419 134 26.327
255 0 0.95686 4.368 52.03913 4.35558 52.04305 134 37.992
254 0 0.89415 4.63641 52.12748 4.64683 52.12263 134 39.239
258 0.211701389427829 7.44754 4.35449 51.99756 4.45869 51.97903 134 25.07
259 0.108674542313597 5.91205 4.35449 51.99756 4.34662 52.05048 134 37.986
260 0 8.79473 4.35449 51.99756 4.48251 51.99996 134 18.058
261 0.0419526267466226 1.33415 4.35449 51.99756 4.36121 52.00881 134 37.999
3262 0.0200292915908353 8.13028 4.35449 51.99756 4.472 51.98867 134 25.105
262 0.140760695975691 1.46147 4.35449 51.99756 4.35501 52.01069 134 38.077
263 0.289730571031191 1.78888 4.35449 51.99756 4.35846 51.98166 134 37.986
264 0 0.84529 4.35449 51.99756 4.34508 52.00245 134 37.947
265 3.11017299186678 0.98829 4.35449 51.99756 4.34993 52.00598 134 37.079
268 0.0251047126722111 2.16804 4.37514 52.08196 4.39114 52.06516 134 38.077
267 0 2.09379 4.37514 52.08196 4.39937 52.09343 134 38.084
269 0 1.9765 4.37514 52.08196 4.39901 52.07201 134 38.084
270 0 2.0266 4.37514 52.08196 4.36997 52.06403 134 37.986
271 0.0149131459762134 3.55608 4.37514 52.08196 4.37508 52.11393 134 38.115
272 0 1.044 4.5098 52.0555 4.52477 52.05377 134 37.999
273 0.124774671823835 2.82066 4.5098 52.0555 4.46867 52.05524 134 38.017
274 0.0958700512405768 3.61459 4.5098 52.0555 4.54129 52.02945 134 38.084
2874 0 4.93007 6.52382 51.99256 6.58837 52.01197 134 39.179
2873 0 2.18975 6.61872 52.05126 6.59167 52.04081 134 39.2
2871 0 2.40444 6.70811 51.96347 6.7362 51.97636 134 39.172
