ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
718 NA 1.19801 5.40465 51.43166 5.40486 51.42089 15 38.084
644 NA 1.082 5.46329 51.42827 5.47713 51.43272 15 38.108
719 NA 1.17718 5.39183 51.41847 5.40736 51.41427 15 39.172
3184 NA 1.59064 5.46467 51.35121 5.48739 51.34977 15 39.172
720 NA 0.75478 5.39713 51.40486 5.40771 51.40639 15 37.992
721 NA 3.13551 5.40465 51.43166 5.3639 51.4196 15 37.912
3186 NA 4.22411 5.46631 51.44281 5.44559 51.47851 15 37.912
741 NA 1.13077 5.47713 51.43272 5.4895 51.42613 15 39.2
728 NA 7.22583 5.53911 51.34206 5.43717 51.33015 15 26.383
724 NA 2.83842 5.43154 51.35542 5.43717 51.33015 15 39.172
722 NA 2.66267 5.46329 51.42827 5.42731 51.43647 15 38.084
727 NA 1.13077 5.4895 51.42613 5.47713 51.43272 15 37.94
717 NA 0.3298 5.48043 51.44044 5.47664 51.44222 15 38.077
715 NA 1.17718 5.40736 51.41427 5.39183 51.41847 15 37.912
726 NA 1.19801 5.40486 51.42089 5.40465 51.43166 15 39.343
732 NA 3.05166 5.25089 51.34448 5.22173 51.32401 15 39.172
729 NA 0.98206 5.46329 51.42827 5.45102 51.4239 15 37.912
3187 NA 1.52071 5.42137 51.40886 5.43469 51.4197 15 39.343
736 NA 7.90419 5.37814 51.43098 5.40992 51.49921 15 26.401
738 NA 6.19383 5.2212 51.36829 5.31002 51.3653 15 25.375
737 NA 2.55538 5.43717 51.33015 5.46893 51.34164 15 37.94
740 NA 6.98008 5.28733 51.43256 5.32552 51.37454 15 25.386
2901 NA 2.77776 5.46526 51.40888 5.47713 51.43272 15 37.912
739 NA 6.15573 5.25072 51.37056 5.16338 51.36201 15 25.375
2907 NA 1.95182 5.4754 51.39252 5.46526 51.40888 15 39.172
733 NA 1.61117 5.48043 51.44044 5.50354 51.44154 15 37.978
743 NA 7.22583 5.43717 51.33015 5.53911 51.34206 15 25.375
2902 NA 1.95182 5.46526 51.40888 5.4754 51.39252 15 37.912
744 NA 3.40246 5.39017 51.3938 5.3639 51.4196 15 37.978
725 NA 1.48148 5.55244 51.47059 5.5411 51.45931 15 38.017
746 NA 2.83842 5.43717 51.33015 5.43154 51.35542 15 37.912
734 NA 0.83341 5.46869 51.44194 5.48043 51.44044 15 39.256
742 NA 0.83341 5.48043 51.44044 5.46869 51.44194 15 37.996
2942 NA 3.13551 5.3639 51.4196 5.40465 51.43166 15 39.172
