ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
1600 0 1.45928 5.97121 50.94406 5.97097 50.95718 897 39.172
3009 NA 9.7262 6.01829 50.76375 6.00506 50.85079 897 18.003
1612 0 3.44422 5.88175 50.81862 5.92577 50.83209 897 39.172
1589 0 1.87782 5.82255 50.86786 5.84661 50.87515 897 39.172
1613 0 2.50258 5.97751 50.79329 5.9518 50.80881 897 37.912
1591 0 1.94119 5.94528 50.93239 5.96215 50.91857 897 39.343
1604 0 3.25153 5.97121 50.94406 5.97087 50.97329 897 39.337
1618 0 5.64968 5.97751 50.79329 5.92577 50.83209 897 26.327
1597 0 2.34029 5.94528 50.93239 5.93863 50.953 897 39.252
1587 0 1.49186 6.01829 50.76375 6.01596 50.77708 897 39.172
1596 0 2.1886 5.82255 50.86786 5.844 50.8821 897 39.277
1595 0 1.94119 5.96215 50.91857 5.94528 50.93239 897 38.084
1603 0 2.95646 6.00506 50.85079 6.01578 50.82509 897 37.968
1599 0 1.48061 6.06137 50.87952 6.06067 50.86622 897 37.912
1601 0 5.16232 6.06067 50.86622 5.99287 50.84854 897 26.362
1453 0 5.41576 5.96215 50.91857 5.88597 50.91137 897 25.105
1602 0 1.72143 6.02212 50.86187 6.00506 50.85079 897 39.165
3011 0 1.74798 6.0264 50.91127 6.05036 50.91546 897 39.239
1605 0 1.48061 6.06067 50.86622 6.06137 50.87952 897 39.172
3010 0 1.74798 6.05036 50.91546 6.0264 50.91127 897 37.978
1438 0 0.69618 6.00506 50.85079 6.00712 50.85691 897 38.017
1606 NA 1.1893 6.02212 50.86187 6.03446 50.85457 897 39.239
1607 0 2.57074 6.01642 50.89715 5.98374 50.88682 897 39.26
1436 0 5.16232 5.99287 50.84854 6.06067 50.86622 897 25.354
3012 0 6.89277 6.0264 50.91127 6.00506 50.85079 897 25.13
1439 0 5.21868 6.01642 50.89715 6.00506 50.85079 897 25.364
1441 0 1.4976 5.96053 50.89543 5.9611 50.88197 897 39.263
2018 0.735928385504062 2.41421 4.91181 52.36172 4.94665 52.36574 897 39.26
3156 NA 5.65354 4.92556 52.38911 4.8465 52.4047 897 26.422
3155 0.332679916530244 2.02923 4.89229 52.40574 4.91973 52.3986 897 37.978
2025 0.57556310584283 2.02411 4.94665 52.36574 4.91918 52.37269 897 37.94
2024 0.496566197583161 3.09983 4.91075 52.38373 4.95421 52.39206 897 39.172
1947 0.552386852039063 2.25472 4.9738 52.37167 4.96289 52.3908 897 39.263
2026 0.263533567367058 0.75783 4.91181 52.36172 4.91112 52.35493 897 39.239
2021 0.0641656855816895 0.88891 4.89229 52.40574 4.89478 52.41358 897 37.996
2044 0.672212617070138 1.7295 4.94665 52.36574 4.92133 52.36693 897 38.143
2028 1.50435761464453 0.5275 4.86858 52.36401 4.86084 52.36405 897 39.245
2029 0.971313924479171 1.16548 4.85926 52.37547 4.85479 52.38558 897 39.239
2030 0.118422690978723 1.61517 4.86951 52.3742 4.85479 52.38558 897 39.245
3159 0.387538934903207 2.02923 4.91973 52.3986 4.89229 52.40574 897 39.239
2033 0 1.06953 4.9417 52.39788 4.95421 52.39206 897 39.239
2049 0.743329500582899 3.19233 4.94665 52.36574 4.90086 52.37189 897 38.171
2031 0.847311350925795 1.32121 4.8744 52.36725 4.88807 52.37568 897 39.337
2027 0.281367648496543 0.75783 4.91112 52.35493 4.91181 52.36172 897 37.978
3160 0.42755237836806 4.49895 4.85288 52.36445 4.8465 52.4047 897 37.978
2035 0.425940662891667 1.16806 4.86521 52.37074 4.84839 52.37281 897 39.245
1944 1.82186875592492 0.30698 4.85577 52.35747 4.85985 52.35865 897 38.115
2034 0.196244637972318 1.06953 4.95421 52.39206 4.9417 52.39788 897 37.978
2039 NA 0.58007 4.82123 52.37891 4.8179 52.38371 897 38.003
2038 1.17388637662971 1.18626 4.86521 52.37074 4.86656 52.36011 897 39.337
2040 NA 1.01256 4.90321 52.38986 4.8885 52.38852 897 37.94
3158 0.456940663094742 3.09983 4.95421 52.39206 4.91075 52.38373 897 37.912
2045 NA 0.78518 4.82123 52.37891 4.83052 52.37473 897 38.003
1948 1.00038244832062 1.18626 4.86656 52.36011 4.86521 52.37074 897 38.077
2041 0.592537635476691 1.16806 4.84839 52.37281 4.86521 52.37074 897 37.986
2100 0.664778198933522 0.80887 4.94665 52.36574 4.9348 52.3662 897 37.978
