ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
2151 0.0336529892302311 1.6386 5.10789 52.02686 5.09237 52.01567 1793 38.077
2174 0 2.18808 5.28273 52.05163 5.30913 52.06269 1793 39.172
2175 0 2.18808 5.30913 52.06269 5.28273 52.05163 1793 37.912
2179 1.34823803660155 1.08808 5.41961 51.8812 5.43272 51.88666 1793 39.172
2165 0.559487231792902 1.43351 5.22946 51.88311 5.21148 51.8766 1793 39.239
3141 0.744598116883383 2.01235 5.45511 52.00337 5.43728 52.01773 1793 37.912
2159 0 0.9575 5.10789 52.02686 5.09394 52.02667 1793 37.999
2176 NA 0.73613 5.44703 51.90322 5.43754 51.90016 1793 39.228
2180 0 2.01568 5.30913 52.06269 5.27988 52.06452 1793 37.94
2167 0 0.64188 5.08192 52.05209 5.08962 52.04881 1793 39.26
2178 NA 0.73613 5.43754 51.90016 5.44703 51.90322 1793 37.968
2182 0.998131766802592 3.5185 5.41961 51.8812 5.43582 51.9112 1793 39.337
3140 0 13.34546 5.11257 51.9677 5.16478 52.08326 1793 19.04
2166 0 2.50332 5.10789 52.02686 5.10974 52.04933 1793 38.084
2181 0 2.59572 5.13262 52.07951 5.09571 52.0743 1793 39.403
2189 0 2.5037 5.32877 52.08651 5.29241 52.08874 1793 37.968
2187 0 4.37769 5.18122 52.08728 5.11793 52.09263 1793 39.245
2184 0.0185907007067701 2.90402 5.10789 52.02686 5.15021 52.02668 1793 38.003
2289 NA 1.07087 5.12378 52.07216 5.10822 52.07299 1793 39.361
2186 0 2.63807 5.16478 52.08326 5.17865 52.06115 1793 39.245
2188 0.0423706650446509 1.3292 5.23231 52.10159 5.2226 52.09124 1793 37.912
2185 NA 1.75469 5.13262 52.07951 5.15133 52.09028 1793 39.252
2190 0 1.57989 5.25481 52.1047 5.23231 52.10159 1793 39.172
2191 0 1.3292 5.2226 52.09124 5.23231 52.10159 1793 39.172
2196 0 1.42531 5.23837 52.08933 5.23231 52.10159 1793 39.252
2195 0 3.96491 5.23231 52.10159 5.22209 52.13667 1793 37.975
2192 0 1.20602 5.16478 52.08326 5.14723 52.0825 1793 39.364
2198 0 0.75096 5.13379 52.09526 5.12529 52.09952 1793 39.245
2163 NA 1.43157 5.1864 52.12169 5.17384 52.1114 1793 38.003
2202 0 1.42531 5.23231 52.10159 5.23837 52.08933 1793 37.992
2194 0 3.96491 5.22209 52.13667 5.23231 52.10159 1793 39.235
2199 0 13.34546 5.16478 52.08326 5.11257 51.9677 1793 18.03
2201 NA 1.75469 5.15133 52.09028 5.13262 52.07951 1793 37.992
3143 0.469307023663288 2.01235 5.43728 52.01773 5.45511 52.00337 1793 39.172
2272 0.248656381268915 3.39555 5.56222 51.95851 5.52366 51.93943 1793 39.172
2208 0 3.49971 5.13379 52.09526 5.09571 52.0743 1793 39.389
2206 0 1.57989 5.23231 52.10159 5.25481 52.1047 1793 37.912
2305 NA 1.9393 5.12378 52.07216 5.09571 52.0743 1793 39.277
