ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
2882 0 2.10718 6.8911 52.23949 6.8604 52.23762 1150 39.256
1377 0 1.38254 6.48054 52.35941 6.50082 52.35991 1150 37.912
1391 0 1.76537 6.886 52.19267 6.86021 52.19337 1150 37.912
1390 NA 0.77334 6.89175 52.20673 6.8991 52.20145 1150 37.912
1379 0 1.29037 6.92174 52.22975 6.92529 52.21836 1150 39.172
1389 0 4.20673 6.86021 52.19337 6.90383 52.22005 1150 39.277
3033 0 4.29097 6.90383 52.22005 6.84962 52.23953 1150 38.077
1380 0 4.23594 7.01064 52.30844 6.96835 52.28056 1150 39.172
1396 0 1.12683 6.89175 52.20673 6.90495 52.2128 1150 38.077
1384 NA 0.78925 6.64015 52.10477 6.65119 52.10274 1150 39.172
1395 0 1.76537 6.86021 52.19337 6.886 52.19267 1150 39.172
1401 0 0.41135 6.90383 52.22005 6.89799 52.21914 1150 37.992
1385 0 1.23755 6.89082 52.22814 6.90024 52.23764 1150 37.986
2886 NA 0.629 6.86576 52.21179 6.87373 52.20896 1150 38.115
1388 0 2.1979 6.89123 52.21772 6.85945 52.21466 1150 39.245
1432 0 4.20673 6.90383 52.22005 6.86021 52.19337 1150 38.017
1382 0 0.66931 6.88099 52.22203 6.8796 52.22798 1150 38.084
1394 0 0.89904 6.89123 52.21772 6.90383 52.22005 1150 39.364
1393 0 1.15517 6.92497 52.3137 6.90806 52.31311 1150 39.172
1400 0 2.1979 6.85945 52.21466 6.89123 52.21772 1150 37.986
1415 0 2.39858 6.90383 52.22005 6.87373 52.20896 1150 37.912
1402 NA 0.33159 6.89123 52.21772 6.89314 52.22046 1150 39.239
1397 0 4.23594 6.96835 52.28056 7.01064 52.30844 1150 37.912
1399 0 1.78776 7.01238 52.24875 7.00541 52.26424 1150 37.912
1398 0 3.81495 6.57577 51.91679 6.54361 51.88886 1150 38.077
1386 0 2.9639 6.63996 52.5847 6.63339 52.55836 1150 39.239
1405 0 3.02317 6.61747 51.94189 6.57618 51.93254 1150 37.94
3037 0 3.05641 6.80605 52.38101 6.84176 52.39767 1150 38.007
1407 0 5.28507 6.9173 52.41168 6.91549 52.36419 1150 37.94
3046 0 5.60995 6.90383 52.22005 6.96197 52.25566 1150 25.431
1406 0 1.57495 6.93113 52.31251 6.90806 52.31311 1150 39.228
1422 NA 1.15517 6.90806 52.31311 6.92497 52.3137 1150 37.912
1404 0 2.40444 6.7362 51.97636 6.70811 51.96347 1150 37.912
1408 0 3.81495 6.54361 51.88886 6.57577 51.91679 1150 39.337
