ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
2076 0 1.29133 5.06863 52.02727 5.07312 52.01599 129 39.343
2087 0 1.73136 5.05401 52.07128 5.04881 52.08651 129 37.919
2170 0 2.90402 5.15021 52.02668 5.10789 52.02686 129 39.263
2083 0 0.92488 5.14321 52.04279 5.1456 52.05097 129 38.084
2090 0 0.88422 5.07656 52.04252 5.08885 52.04012 129 37.999
2092 0 3.80193 5.03338 52.08568 5.08597 52.07481 129 37.992
2089 0 1.95594 5.12574 52.05489 5.09915 52.06126 129 37.986
2162 0 2.34365 5.09782 52.08426 5.08259 52.10313 129 39.337
2057 0 1.03489 5.17899 52.01932 5.18176 52.02847 129 39.256
2094 0 6.0476 5.22564 51.98018 5.16851 52.02156 129 25.326
2061 0 2.55622 5.17899 52.01932 5.18488 52.04201 129 39.172
2153 0 6.0476 5.16851 52.02156 5.22564 51.98018 129 26.334
2148 0 1.73136 5.04881 52.08651 5.05401 52.07128 129 39.179
2066 0.0893355203121645 5.72643 5.02754 52.02069 5.02926 52.07216 129 25.392
2168 0 5.52612 5.07922 52.00293 5.04269 51.95867 129 26.439
2157 0 1.12616 5.08192 52.05209 5.07656 52.04252 129 39.239
2151 0 1.6386 5.10789 52.02686 5.09237 52.01567 129 38.077
2149 0 3.16128 5.04345 52.00347 5.06863 52.02727 129 37.912
2161 0 2.50332 5.10974 52.04933 5.10789 52.02686 129 39.343
2152 0 4.7215 5.33323 51.90634 5.26872 51.92082 129 25.354
2154 0 1.6269 5.09571 52.0743 5.11825 52.07887 129 37.912
2167 0 0.64188 5.08192 52.05209 5.08962 52.04881 129 39.26
2160 0 1.6386 5.09237 52.01567 5.10789 52.02686 129 39.337
2165 0.13438027169259 1.43351 5.22946 51.88311 5.21148 51.8766 129 39.239
2164 1.54593384572767 2.27061 5.29807 51.87469 5.28051 51.85741 129 39.263
2158 0 0.64188 5.08962 52.04881 5.08192 52.05209 129 37.999
2169 0.558514116622895 4.02189 5.19556 51.84862 5.24927 51.83445 129 38.115
3140 0 13.34546 5.11257 51.9677 5.16478 52.08326 129 19.04
2172 0 1.12807 5.41961 51.8812 5.40477 51.8769 129 39.252
2183 0 1.43157 5.17384 52.1114 5.1864 52.12169 129 39.263
2174 0 2.18808 5.28273 52.05163 5.30913 52.06269 129 39.172
2175 0 2.18808 5.30913 52.06269 5.28273 52.05163 129 37.912
2159 0 0.9575 5.10789 52.02686 5.09394 52.02667 129 37.999
2176 0 0.73613 5.44703 51.90322 5.43754 51.90016 129 39.228
3141 0 2.01235 5.45511 52.00337 5.43728 52.01773 129 37.912
