ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
3095 3.99968567237566 2.1542 4.80414 51.82017 4.8352 51.82232 130 38.003
3099 0.0383442690177439 1.45462 4.64201 51.78793 4.62201 51.78377 130 37.992
2773 0 1.11855 4.63507 51.84388 4.62227 51.83769 130 38.003
2761 0 2.00525 4.64509 51.82036 4.67413 51.81936 130 38.077
3100 2.62656936825271 5.11545 4.80414 51.82017 4.87833 51.82127 130 24.5
2728 0 0.77143 4.55452 51.96191 4.5441 51.96449 130 39.252
2830 0.0187492205744715 2.64154 4.67699 51.83574 4.66847 51.81259 130 39.239
2649 0 1.2884 4.6198 51.86563 4.62906 51.85556 130 37.912
3098 0 2.24655 4.59254 51.87918 4.60243 51.85993 130 38.024
3097 1.47145151935611 1.26745 4.85331 51.8243 4.8352 51.82232 130 38.003
2833 2.31698428253501 5.11545 4.87833 51.82127 4.80414 51.82017 130 27.5
2837 0 0.65229 4.54326 51.89577 4.55238 51.89418 130 37.989
2838 0 2.47137 4.67699 51.83574 4.68453 51.81402 130 39.245
2951 0 0.54175 4.59254 51.87918 4.6004 51.87911 130 37.912
2770 0 3.66716 4.58772 51.87481 4.54959 51.8518 130 38.003
2774 0 1.40325 4.67551 51.79593 4.67559 51.78331 130 38.077
2844 0 0.98244 4.67699 51.83574 4.68424 51.82814 130 39.235
2735 0 1.13126 4.69348 51.79554 4.70743 51.80088 130 39.2
2660 0 0.66581 4.6171 51.87538 4.60881 51.87231 130 39.263
2643 0 2.24655 4.60243 51.85993 4.59254 51.87918 130 39.284
3103 3.78603832109513 2.1542 4.8352 51.82232 4.80414 51.82017 130 39.263
3102 0 1.04463 4.75901 51.82243 4.75214 51.8308 130 38.003
2839 0.378549007184991 4.38792 4.55902 51.82931 4.61848 51.81523 130 39.2
2648 0 0.91269 4.60243 51.85993 4.59459 51.86655 130 39.256
2842 0.058095459007498 17.51703 4.77761 51.86984 4.54992 51.94028 130 19.095
3104 1.66328925738324 1.26745 4.8352 51.82232 4.85331 51.8243 130 39.263
2757 0 2.31767 4.61598 51.80993 4.62186 51.83044 130 37.94
2652 0.513706565838079 1.55675 4.78158 51.82286 4.75901 51.82243 130 39.2
2651 0.323142331050678 3.52451 4.75901 51.82243 4.72741 51.79752 130 37.891
2843 0 0.83521 4.5433 51.88109 4.54994 51.88737 130 39.179
2841 0.312563935969007 1.66229 4.67769 51.88722 4.68968 51.90019 130 38.003
3108 0.0164914889742563 2.9826 4.64098 51.87298 4.67769 51.88722 130 39.239
