ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
2813 5.85092303343639 1.71447 5.81541 53.20612 5.81884 53.19085 336 39.252
2827 0.774152081478514 3.51791 6.17496 53.17539 6.12477 53.1849 336 37.912
2817 11.2570165164218 0.72909 5.81541 53.20612 5.81937 53.20002 336 39.239
2822 0.377617299006551 2.00851 6.01109 53.32458 5.98124 53.32707 336 37.912
2825 5.07038615918994 1.49747 5.78748 53.19677 5.79855 53.18507 336 38.118
2787 0.220255446910404 5.38282 6.12678 53.37093 6.15287 53.32516 336 25.375
2795 2.92283881091319 2.13221 5.78263 53.16483 5.80007 53.18087 336 39.2
1332 0.42868536576484 6.10433 5.56078 53.24028 5.65205 53.24356 336 26.39
2789 NA 0.69714 5.77187 53.19996 5.77688 53.20545 336 39.252
2797 2.66438886361717 3.83299 5.78263 53.16483 5.72539 53.16313 336 39.245
1338 NA 0.47815 5.79855 53.18507 5.80007 53.18087 336 39.172
3276 0 19.67727 6.05912 53.01186 5.79153 53.08444 336 12.793
1337 0.512942934577364 6.10433 5.65205 53.24356 5.56078 53.24028 336 25.382
1343 0 2.27127 6.08225 53.06242 6.07385 53.08219 336 37.94
1342 0.702823500452025 3.51791 6.12477 53.1849 6.17496 53.17539 336 39.172
1344 0.0198171705656826 7.24662 6.16444 53.08663 6.06323 53.10966 336 26.401
1349 4.18301602737396 5.77667 5.83223 53.34192 5.90492 53.37026 336 26.362
1366 3.43137308741394 2.24112 5.79855 53.18507 5.79996 53.20519 336 39.284
1335 NA 0.75 5.77704 53.19171 5.76711 53.19484 336 39.245
1350 0.060086617709186 7.95289 6.23533 52.92439 6.12104 52.9428 336 26.39
2788 0 4.78055 5.99393 52.88864 6.0604 52.90381 336 39.245
1352 0.0161517362416254 2.88623 5.87371 53.01504 5.89984 53.03565 336 40
1360 0.28501773901706 3.96436 5.70301 52.84658 5.69903 52.81103 336 37.94
1353 0.796758607777726 2.35934 5.53102 52.85185 5.53838 52.87258 336 39.2
1351 4.03567454753876 1.98763 5.77704 53.19171 5.76708 53.20854 336 39.26
1355 0.125121773819292 3.39785 5.78741 52.95901 5.75024 52.93831 336 39.172
1334 0.199910405240883 4.49359 5.45216 52.97268 5.40659 52.94312 336 37.94
1339 NA 0.42367 5.94892 52.93577 5.94471 52.9386 336 38.077
1356 0.365910200101368 6.8213 5.36368 52.88765 5.4543 52.91514 336 25.431
1358 0 6.09312 5.58321 52.89805 5.63228 52.94408 336 25
1347 NA 0.42367 5.94471 52.9386 5.94892 52.93577 336 39.337
1348 0.345159633493826 4.49359 5.40659 52.94312 5.45216 52.97268 336 39.2
1357 0.342923434239245 3.98679 5.84178 53.04333 5.89984 53.03565 336 40
1359 0.0858170838122969 5.48012 5.4543 52.91514 5.45489 52.86589 336 26.383
3192 0.596536016386895 1.3529 6.27041 52.99235 6.29027 52.99027 336 39.172
1361 0.0926505328739597 3.98679 5.89984 53.03565 5.84178 53.04333 336 37
1362 0.022156889802503 6.09312 5.63228 52.94408 5.58321 52.89805 336 27
1363 0.101488531158956 13.65977 6.12104 52.9428 5.91885 52.95532 336 16.5
1328 0.653365379939309 2.62032 5.83 53.08022 5.79153 53.08444 336 39.172
1364 0.302527005446592 6.8213 5.4543 52.91514 5.36368 52.88765 336 26.439
1354 0.423921418742154 10.64495 5.66656 52.90537 5.75869 52.82763 336 25.392
1367 0.129538829033658 2.88623 5.89984 53.03565 5.87371 53.01504 336 37
1331 0.54604831473104 5.30169 6.3436 52.95515 6.29027 52.99027 336 26.393
1365 0.0235298950475712 2.14017 5.62387 53.01322 5.65285 53.02126 336 39.172
1368 0 7.95289 6.12104 52.9428 6.23533 52.92439 336 25.382
164 0 3.28308 5.01129 52.63572 5.05378 52.64995 336 39.375
93 0.0118682765094327 4.0835 5.1341 52.73003 5.11068 52.6962 336 39.2
170 0 1.28639 4.75452 52.94815 4.748 52.93728 336 37.912
163 0 5.56883 5.0327 52.69164 4.95506 52.70838 336 26.418
