ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
2513 0 4.02241 5.60805 51.67184 5.57664 51.70228 343 38.115
2505 0 1.79056 5.75339 51.41515 5.75374 51.39905 343 39.239
2515 0 6.58204 5.68015 51.55515 5.61303 51.59701 343 26.39
2512 0 11.65745 5.71676 51.38203 5.65919 51.48046 343 19.04
2511 0 7.49965 5.7913 51.46946 5.81399 51.40354 343 26.39
2516 0 3.47383 5.64751 51.67747 5.61409 51.65415 343 37.912
2514 0 5.56927 5.61303 51.59701 5.69267 51.60383 343 25.364
1318 0 1.20906 5.81667 51.45463 5.80016 51.45122 343 39.277
2518 0 3.01017 5.71676 51.38203 5.73194 51.35669 343 38.003
2497 0 2.14377 5.6088 51.42019 5.57799 51.42078 343 39.361
2517 0 3.17458 5.7913 51.46946 5.74561 51.46902 343 37.999
2520 0 6.58204 5.61303 51.59701 5.68015 51.55515 343 25.382
3235 0 4.15158 5.61357 51.45635 5.65919 51.48046 343 26.113
2524 0 5.21821 5.59933 51.51546 5.53248 51.494 343 26.38
2525 0 3.25316 5.7671 51.57886 5.72333 51.56831 343 39.263
2527 0 1.95648 5.7913 51.46946 5.78515 51.45229 343 38.003
2521 0 3.25316 5.72333 51.56831 5.7671 51.57886 343 38.003
2526 0 1.81638 5.46998 51.57416 5.45444 51.56101 343 39.2
2528 0 6.33545 5.56837 51.4858 5.65919 51.48046 343 26.387
2519 0 3.24405 5.62594 51.53522 5.65109 51.51064 343 37.94
2498 0 1.79056 5.75374 51.39905 5.75339 51.41515 343 37.978
2531 0 6.55319 5.41607 51.60599 5.5068 51.62273 343 25.378
2539 0 3.90159 5.59933 51.51546 5.61957 51.54819 343 37.978
2532 0 1.95648 5.78515 51.45229 5.7913 51.46946 343 39.263
2533 0 3.93497 5.74842 51.61065 5.69267 51.60383 343 39.239
2508 0 6.01021 5.51202 51.67666 5.5068 51.62273 343 25.372
2529 0 5.21821 5.53248 51.494 5.59933 51.51546 343 25.372
2522 0 1.22031 5.64239 51.65582 5.6365 51.66616 343 39.333
2507 0 2.90931 5.97869 51.5854 5.94299 51.57163 343 39.172
