ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
1868 0 1.09287 4.50776 52.05812 4.51916 52.06498 1976 37.912
1869 0 1.71233 4.50445 52.1557 4.52851 52.15993 1976 37.912
1850 0 1.40602 4.46196 52.15445 4.4533 52.14299 1976 37.978
535 0 4.07225 5.25244 51.51284 5.31088 51.50959 1976 39.165
532 0 3.87425 5.35954 51.49254 5.31088 51.50959 1976 39.228
534 0 0.65477 5.45055 51.43059 5.45307 51.43627 1976 39.337
531 0 3.14951 5.49568 51.52085 5.47025 51.4974 1976 39.2
539 0 0.97345 5.48964 51.43664 5.47713 51.43272 1976 37.072
538 0 0.86814 5.4667 51.45014 5.47537 51.44452 1976 39.2
601 0 1.59608 5.4689 51.4682 5.45626 51.48018 1976 38.339
537 0 1.3779 5.37076 51.50436 5.39039 51.50252 1976 37.912
540 0 0.85068 5.42731 51.43647 5.41507 51.4365 1976 39.245
597 0 0.48674 5.4667 51.45014 5.47249 51.4526 1976 39.26
596 0 1.3779 5.39039 51.50252 5.37076 51.50436 1976 39.172
598 0 2.66267 5.42731 51.43647 5.46329 51.42827 1976 39.343
599 0 2.12772 5.48952 51.47519 5.45898 51.47371 1976 39.337
600 0 3.2899 5.47432 51.48118 5.4284 51.47395 1976 37.978
3181 0 5.36224 5.47713 51.43272 5.40579 51.45106 1976 31.832
604 0 3.14951 5.47025 51.4974 5.49568 51.52085 1976 37.94
3182 0 1.44091 5.5411 51.45931 5.53135 51.44788 1976 39.263
646 0 1.56156 5.44412 51.445 5.46631 51.44281 1976 39.2
607 0 3.2899 5.4284 51.47395 5.47432 51.48118 1976 39.239
622 0 1.95409 5.44154 51.46412 5.4689 51.4682 1976 37.986
3279 0 1.48148 5.5411 51.45931 5.55244 51.47059 1976 39.277
609 0 1.35037 5.47713 51.43272 5.46631 51.44281 1976 39.375
608 0 7.90419 5.40992 51.49921 5.37814 51.43098 1976 25.392
612 0 1.27967 5.50653 51.46791 5.48812 51.46818 1976 39.343
605 0 1.95409 5.4689 51.4682 5.44154 51.46412 1976 39.245
611 0 1.39945 5.40992 51.49921 5.39966 51.51004 1976 37.968
616 0 3.82484 5.47713 51.43272 5.50243 51.40219 1976 39.337
610 0 0.85068 5.41507 51.4365 5.42731 51.43647 1976 37.986
615 0 1.83412 5.4932 51.43237 5.47537 51.44452 1976 39.179
614 0 7.66313 5.40992 51.49921 5.29956 51.49793 1976 25.263
618 0 2.15484 5.44008 51.43209 5.45412 51.44936 1976 39.337
3183 0 5.36224 5.40579 51.45106 5.47713 51.43272 1976 32.645
630 0 5.62627 5.47713 51.43272 5.54642 51.40662 1976 26.159
617 0 1.61117 5.50354 51.44154 5.48043 51.44044 1976 39.239
619 0 0.48674 5.47249 51.4526 5.4667 51.45014 1976 37.999
613 0 1.10439 5.46794 51.46218 5.48225 51.45785 1976 37.992
621 0 4.22411 5.44559 51.47851 5.46631 51.44281 1976 39.172
623 0 5.17476 5.39334 51.45839 5.43469 51.4197 1976 38.328
624 0 0.97345 5.47713 51.43272 5.48964 51.43664 1976 38.332
625 0 2.15484 5.45412 51.44936 5.44008 51.43209 1976 38.077
627 0 3.87425 5.31088 51.50959 5.35954 51.49254 1976 37.968
635 0 4.5555 5.3701 51.49952 5.30531 51.49305 1976 26.404
632 0 4.07225 5.31088 51.50959 5.25244 51.51284 1976 37.905
637 0 0.96937 5.52433 51.45541 5.53135 51.44788 1976 39.2
626 0 3.05166 5.22173 51.32401 5.25089 51.34448 1976 37.912
642 0 1.49482 5.52433 51.45541 5.51487 51.44334 1976 39.172
629 0 4.2656 5.25284 51.47303 5.29956 51.49793 1976 39.26
636 0 2.93608 5.3777 51.39465 5.3639 51.4196 1976 37.912
638 0 1.52071 5.43469 51.4197 5.42137 51.40886 1976 38.084
639 0 0.5458 5.46329 51.42827 5.46281 51.42337 1976 37.992
640 0 1.11007 5.49776 51.42155 5.50322 51.43093 1976 39.172
712 0 3.82484 5.50243 51.40219 5.47713 51.43272 1976 38.077
730 0 2.77776 5.47713 51.43272 5.46526 51.40888 1976 39.172
645 0 2.18142 5.47111 51.40131 5.50243 51.40219 1976 39.343
643 0 5.17476 5.43469 51.4197 5.39334 51.45839 1976 37.069
644 0 1.082 5.46329 51.42827 5.47713 51.43272 1976 38.108
713 0 0.65477 5.45307 51.43627 5.45055 51.43059 1976 38.077
716 0 2.18142 5.50243 51.40219 5.47111 51.40131 1976 38.084
717 0 0.3298 5.48043 51.44044 5.47664 51.44222 1976 38.077
741 0 1.13077 5.47713 51.43272 5.4895 51.42613 1976 39.2
714 NA 0.75478 5.40771 51.40639 5.39713 51.40486 1976 39.252
715 0 1.17718 5.40736 51.41427 5.39183 51.41847 1976 37.912
718 0 1.19801 5.40465 51.43166 5.40486 51.42089 1976 38.084
620 0 1.56156 5.46631 51.44281 5.44412 51.445 1976 37.94
722 0 2.66267 5.46329 51.42827 5.42731 51.43647 1976 38.084
721 0 3.13551 5.40465 51.43166 5.3639 51.4196 1976 37.912
733 0 1.61117 5.48043 51.44044 5.50354 51.44154 1976 37.978
719 0 1.17718 5.39183 51.41847 5.40736 51.41427 1976 39.172
3185 0 1.35037 5.46631 51.44281 5.47713 51.43272 1976 38.115
729 0 0.98206 5.46329 51.42827 5.45102 51.4239 1976 37.912
720 0 0.75478 5.39713 51.40486 5.40771 51.40639 1976 37.992
742 0 0.83341 5.48043 51.44044 5.46869 51.44194 1976 37.996
3186 0 4.22411 5.46631 51.44281 5.44559 51.47851 1976 37.912
724 0 2.83842 5.43154 51.35542 5.43717 51.33015 1976 39.172
3184 0 1.59064 5.46467 51.35121 5.48739 51.34977 1976 39.172
725 0 1.48148 5.55244 51.47059 5.5411 51.45931 1976 38.017
727 0 1.13077 5.4895 51.42613 5.47713 51.43272 1976 37.94
726 0 1.19801 5.40486 51.42089 5.40465 51.43166 1976 39.343
732 0 3.05166 5.25089 51.34448 5.22173 51.32401 1976 39.172
728 0 7.22583 5.53911 51.34206 5.43717 51.33015 1976 26.383
737 0 2.55538 5.43717 51.33015 5.46893 51.34164 1976 37.94
738 0 6.19383 5.2212 51.36829 5.31002 51.3653 1976 25.375
743 0 7.22583 5.43717 51.33015 5.53911 51.34206 1976 25.375
739 0 6.15573 5.25072 51.37056 5.16338 51.36201 1976 25.375
740 0 6.98008 5.28733 51.43256 5.32552 51.37454 1976 25.386
746 0 2.83842 5.43717 51.33015 5.43154 51.35542 1976 37.912
736 0 7.90419 5.37814 51.43098 5.40992 51.49921 1976 26.401
2942 0 3.13551 5.3639 51.4196 5.40465 51.43166 1976 39.172
2901 0 2.77776 5.46526 51.40888 5.47713 51.43272 1976 37.912
2907 0 1.95182 5.4754 51.39252 5.46526 51.40888 1976 39.172
2902 0 1.95182 5.46526 51.40888 5.4754 51.39252 1976 37.912
744 0 3.40246 5.39017 51.3938 5.3639 51.4196 1976 37.978
734 0 0.83341 5.46869 51.44194 5.48043 51.44044 1976 39.256
3188 0 3.40246 5.3639 51.4196 5.39017 51.3938 1976 39.239
745 0 3.07265 5.44781 51.51349 5.40992 51.49921 1976 39.172
603 0 0.96937 5.53135 51.44788 5.52433 51.45541 1976 37.94
606 0 1.44091 5.53135 51.44788 5.5411 51.45931 1976 38.003
536 0 1.59608 5.45626 51.48018 5.4689 51.4682 1976 37.079
1664 0 0.7812 4.78316 52.33425 4.77179 52.33331 1976 37.999
1731 0 4.20828 4.7549 52.32059 4.78094 52.35489 1976 39.2
2958 0 5.61577 4.56998 52.27399 4.49364 52.25518 1976 26.271
1733 0 1.73851 4.87011 52.32751 4.86877 52.34311 1976 39.337
1736 0 0.97816 4.87336 52.33471 4.88746 52.33636 1976 37.968
1732 0 0.66588 4.85044 52.34748 4.85897 52.3504 1976 37.992
1738 0 1.02799 4.83995 52.34443 4.82709 52.3396 1976 39.26
1747 0 2.12759 4.8734 52.30958 4.84674 52.29965 1976 37.986
2959 0 6.78987 4.56998 52.27399 4.64193 52.23185 1976 27
2961 0 1.33372 4.85044 52.34748 4.86649 52.35434 1976 37.978
1742 0 4.20828 4.78094 52.35489 4.7549 52.32059 1976 37.94
1741 0 1.60938 4.54001 52.37395 4.54579 52.38797 1976 39.2
1739 0 1.10821 4.86217 52.31678 4.8734 52.30958 1976 39.403
2351 0 0.79909 4.87601 52.30293 4.8645 52.3016 1976 39.239
1735 0 0.79071 4.85044 52.34748 4.83995 52.34443 1976 37.999
1663 0 1.50692 4.84848 52.28081 4.86868 52.28628 1976 38.087
1752 0 1.26102 4.77179 52.33331 4.78472 52.34143 1976 39.245
1755 0 1.10821 4.8734 52.30958 4.86217 52.31678 1976 38.143
2960 0 7.76509 4.56998 52.27399 4.63222 52.33243 1976 27
1743 0 0.80151 4.82354 52.2818 4.8352 52.28093 1976 38.003
1744 0 0.86514 4.81736 52.24111 4.82816 52.24517 1976 39.347
1746 0 0.85457 4.85815 52.34273 4.85897 52.3504 1976 38.077
1740 0 1.50692 4.86868 52.28628 4.84848 52.28081 1976 39.347
1749 0 0.66588 4.85897 52.3504 4.85044 52.34748 1976 39.252
1750 0 1.22492 4.84486 52.23702 4.82898 52.23192 1976 37.968
1751 0 10.06345 4.79668 52.34193 4.66966 52.38815 1976 19.012
1748 0 4.24981 4.85044 52.34748 4.85479 52.38558 1976 25.179
1757 0 0.85457 4.85897 52.3504 4.85815 52.34273 1976 39.337
2347 0 0.79909 4.8645 52.3016 4.87601 52.30293 1976 37.978
1754 0 0.7812 4.77179 52.33331 4.78316 52.33425 1976 39.26
2963 0 5.24618 4.79777 52.334 4.82123 52.37891 1976 26.39
1753 0 3.66864 4.84384 52.28825 4.87222 52.26024 1976 37.978
1756 0 0.80151 4.8352 52.28093 4.82354 52.2818 1976 39.263
1760 0 0.94637 4.87987 52.32571 4.88429 52.33377 1976 37.912
1763 0 0.86195 4.77179 52.33331 4.76953 52.34094 1976 39.172
1761 NA 0.45752 4.87477 52.34127 4.86877 52.34311 1976 39.403
1765 0 3.82533 4.78413 52.25855 4.78705 52.29289 1976 38.003
1774 0 0.71773 4.85983 52.2828 4.86868 52.28628 1976 38.003
2335 0 1.02799 4.82709 52.3396 4.83995 52.34443 1976 37.999
1762 0 3.82533 4.78705 52.29289 4.78413 52.25855 1976 39.263
1766 0 13.7743 4.86349 52.21342 4.88746 52.33636 1976 18.003
1767 0 3.66864 4.87222 52.26024 4.84384 52.28825 1976 39.239
1768 0 1.23126 4.86941 52.34005 4.88429 52.33377 1976 37.986
2341 0 1.21952 4.82709 52.3396 4.80947 52.33769 1976 38.115
1764 0 1.47878 4.86877 52.34311 4.88746 52.33636 1976 37.079
1772 0 1.34999 4.64406 52.26345 4.62729 52.26989 1976 37.912
1771 0 0.98787 4.87303 52.33722 4.88746 52.33636 1976 38.101
1776 0 1.84507 4.69014 52.29791 4.66567 52.29084 1976 37.94
1777 0 2.01223 4.67544 52.31336 4.7013 52.30465 1976 37.912
2965 0 2.18721 4.56998 52.27399 4.55791 52.25577 1976 38.077
1769 0 1.73851 4.86877 52.34311 4.87011 52.32751 1976 38.077
2964 0 2.18721 4.55791 52.25577 4.56998 52.27399 1976 39.337
1775 0 2.5679 4.70651 52.29566 4.68814 52.31581 1976 37.94
1778 0 5.4784 4.68288 52.33957 4.66966 52.38815 1976 26.393
