ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
188 0 0.7531 4.47494 51.95341 4.46714 51.95816 705 37.978
216 0 0.43422 4.50885 51.9247 4.50687 51.92099 705 39.172
202 0 0.39687 4.47616 51.91403 4.48145 51.9126 705 39.249
3133 0 1.93231 4.47523 51.90684 4.47508 51.92421 705 37.062
3132 0 0.77459 4.47072 51.91779 4.47508 51.92421 705 37.905
204 0 0.89125 4.44048 51.91167 4.45197 51.90797 705 39.343
280 0 0.92746 4.43878 51.93268 4.43857 51.92435 705 38.017
282 0 0.85885 4.42446 51.93506 4.43031 51.94188 705 39.337
281 NA 0.64959 4.44846 51.91886 4.45769 51.92011 705 37.94
286 0 1.43179 4.4633 51.93191 4.48332 51.93543 705 38.003
285 0 1.816 4.43878 51.93268 4.43475 51.94882 705 38.003
287 0 1.56463 4.4978 51.92351 4.47508 51.92421 705 38.108
304 0 1.45017 4.47952 51.94023 4.4633 51.93191 705 39.375
291 0 1.01418 4.42424 51.92595 4.42446 51.93506 705 37.978
288 0 0.92746 4.43857 51.92435 4.43878 51.93268 705 39.277
289 0 4.17296 4.47502 51.9297 4.41436 51.93048 705 19.04
290 0 1.45017 4.4633 51.93191 4.47952 51.94023 705 38.115
292 0 1.00436 4.51011 51.92837 4.4978 51.92351 705 39.26
309 0 1.24818 4.47952 51.94023 4.46217 51.93693 705 39.337
293 0 0.94628 4.43512 51.9195 4.44048 51.91167 705 37.992
296 0 1.13391 4.47296 51.93432 4.47508 51.92421 705 37.999
302 0 0.7531 4.46714 51.95816 4.47494 51.95341 705 39.239
294 0 1.13391 4.47508 51.92421 4.47296 51.93432 705 39.26
299 0 0.64959 4.45769 51.92011 4.44846 51.91886 705 39.2
298 0 0.87292 4.49667 51.92692 4.50885 51.9247 705 37.996
305 0 1.60898 5.8458 51.83339 5.85841 51.82122 705 39.239
308 0 2.67717 4.4663 51.94766 4.47508 51.92421 705 37.94
306 0 0.92807 4.4633 51.93191 4.45495 51.92535 705 37.986
184 0 1.60436 4.40989 51.94359 4.39995 51.95664 705 38.003
314 0 0.85885 4.43031 51.94188 4.42446 51.93506 705 38.077
301 0 0.52366 4.46808 51.92606 4.47508 51.92421 705 38.115
310 0 1.24818 4.46217 51.93693 4.47952 51.94023 705 38.077
300 0.325578159946088 1.46348 4.47296 51.93432 4.49407 51.93269 705 37.992
303 0 1.87514 4.48231 51.90964 4.4978 51.92351 705 39.172
307 NA 0.2123 4.46808 51.92606 4.46979 51.92447 705 37.94
210 0 3.16926 4.47351 51.92405 4.43157 51.91225 705 37.912
3136 NA 0.46593 4.46808 51.92606 4.47163 51.92249 705 37.992
316 0 3.33234 4.47508 51.92421 4.46652 51.89473 705 39.263
214 0 3.16926 4.43157 51.91225 4.47351 51.92405 705 39.172
312 0 3.07361 4.39995 51.95664 4.41436 51.93048 705 39.2
313 0 1.60436 4.39995 51.95664 4.40989 51.94359 705 39.263
317 0 1.17871 4.47508 51.92421 4.4633 51.93191 705 39.424
208 0 0.87755 4.48863 51.91564 4.49993 51.91198 705 38.077
199 0 1.93231 4.47508 51.92421 4.47523 51.90684 705 38.322
3138 0 8.50447 4.47508 51.92421 4.55119 51.86399 705 26.39
2737 0 2.85943 4.58254 51.92434 4.54992 51.94028 705 26.387
2756 0 0.89378 4.51268 51.91927 4.52455 51.916 705 39.172
2747 0 5.85519 4.57997 51.98953 4.54992 51.94028 705 26.439
2775 0.190725381297844 5.64343 4.78608 51.9212 4.85713 51.94659 705 26.39
2746 0 1.66229 4.68968 51.90019 4.67769 51.88722 705 39.263
2736 0 1.9805 4.61936 51.77505 4.64805 51.77464 705 38.003
2743 0 1.27836 4.58254 51.92434 4.59909 51.91911 705 39.252
2748 0 0.63252 4.58137 51.94981 4.57353 51.94684 705 38.077
3092 0.0421087270199439 1.33463 4.79004 51.93295 4.78608 51.9212 705 37.94
3094 0.0622018726169148 3.20584 4.82138 51.92586 4.84289 51.95143 705 37.992
2758 0.32487944994792 5.64343 4.85713 51.94659 4.78608 51.9212 705 25.382
2753 0 2.72969 4.58137 51.94981 4.61496 51.9629 705 37.978
3093 0.0472348391325411 4.17475 4.79004 51.93295 4.84289 51.95143 705 37.978
2760 0 2.85943 4.54992 51.94028 4.58254 51.92434 705 25.378
2769 0 2.64839 4.66789 51.80664 4.67559 51.78331 705 37.978
2771 0.300639473122071 1.90813 4.70628 51.81776 4.68424 51.82814 705 39.26
2828 0 1.70843 4.66552 51.79275 4.64201 51.78793 705 39.245
2765 0 0.98244 4.68424 51.82814 4.67699 51.83574 705 37.975
2772 0 5.36905 4.61402 51.91273 4.54992 51.94028 705 26.12
2861 0 6.76576 4.54992 51.94028 4.57878 51.88214 705 25.102
2755 0 1.70843 4.64201 51.78793 4.66552 51.79275 705 37.986
2752 0 1.18443 4.64509 51.82036 4.65767 51.82762 705 38.003
3095 0 2.1542 4.80414 51.82017 4.8352 51.82232 705 38.003
2831 0 0.80031 4.65926 51.86481 4.66552 51.85875 705 39.263
2763 0 4.79033 4.64201 51.78793 4.63723 51.74496 705 26.362
2649 0 1.2884 4.6198 51.86563 4.62906 51.85556 705 37.912
2761 0 2.00525 4.64509 51.82036 4.67413 51.81936 705 38.077
2762 0 0.64047 4.58137 51.94981 4.59005 51.95191 705 37.986
3096 0 2.08343 4.64201 51.78793 4.65647 51.80437 705 37.978
2768 0 4.09642 4.54992 51.94028 4.49731 51.95757 705 38.077
2767 0 2.64154 4.66847 51.81259 4.67699 51.83574 705 37.978
3100 0 5.11545 4.80414 51.82017 4.87833 51.82127 705 24.5
2721 0 0.97461 4.55452 51.96191 4.563 51.95489 705 39.245
3099 0 1.45462 4.64201 51.78793 4.62201 51.78377 705 37.992
2830 0 2.64154 4.67699 51.83574 4.66847 51.81259 705 39.239
2837 0 0.65229 4.54326 51.89577 4.55238 51.89418 705 37.989
2833 0 5.11545 4.87833 51.82127 4.80414 51.82017 705 27.5
3101 0 2.08343 4.65647 51.80437 4.64201 51.78793 705 39.239
2728 0 0.77143 4.55452 51.96191 4.5441 51.96449 705 39.252
2832 0 1.19411 4.54992 51.94028 4.55385 51.95074 705 38.084
3097 0 1.26745 4.85331 51.8243 4.8352 51.82232 705 38.003
2774 0 1.40325 4.67551 51.79593 4.67559 51.78331 705 38.077
2838 0 2.47137 4.67699 51.83574 4.68453 51.81402 705 39.245
2735 0 1.13126 4.69348 51.79554 4.70743 51.80088 705 39.2
3103 0 2.1542 4.8352 51.82232 4.80414 51.82017 705 39.263
2773 0 1.11855 4.63507 51.84388 4.62227 51.83769 705 38.003
2770 0 3.66716 4.58772 51.87481 4.54959 51.8518 705 38.003
2839 0 4.38792 4.55902 51.82931 4.61848 51.81523 705 39.2
2842 0 17.51703 4.77761 51.86984 4.54992 51.94028 705 19.095
2848 0 4.26041 4.54992 51.94028 4.57664 51.90573 705 37.069
2844 0 0.98244 4.67699 51.83574 4.68424 51.82814 705 39.235
2766 0 1.18443 4.65767 51.82762 4.64509 51.82036 705 39.263
2843 0 0.83521 4.5433 51.88109 4.54994 51.88737 705 39.179
3104 0 1.26745 4.8352 51.82232 4.85331 51.8243 705 39.263
3108 0 2.9826 4.64098 51.87298 4.67769 51.88722 705 39.239
2845 0 2.22697 4.65196 51.84847 4.68419 51.84696 705 39.252
2846 0 1.42232 4.57946 51.90006 4.55884 51.89921 705 39.245
2847 0 1.40325 4.67559 51.78331 4.67551 51.79593 705 39.337
320 NA 0.35792 4.47508 51.92421 4.47324 51.9212 705 39.364
2867 0 2.02491 6.92925 52.20199 6.90233 52.1944 705 39.172
1414 0 1.78776 7.00541 52.26424 7.01238 52.24875 705 39.172
1413 0.100770347774477 4.93007 6.58837 52.01197 6.52382 51.99256 705 37.919
1416 0 2.02491 6.90233 52.1944 6.92925 52.20199 705 37.912
1419 0 0.41135 6.89799 52.21914 6.90383 52.22005 705 39.252
1418 0 0.629 6.87373 52.20896 6.86576 52.21179 705 39.375
1420 0 1.18868 6.78958 52.25056 6.77435 52.25574 705 37.912
2884 0 2.04664 6.64068 52.33677 6.6699 52.34101 705 37.999
1424 0 3.74773 6.58036 52.36185 6.63486 52.36649 705 37.968
2870 0 3.56241 6.77062 52.24179 6.74149 52.21523 705 38.084
1425 0 4.20837 6.46079 52.26022 6.51048 52.28261 705 37.94
3053 0 1.09968 6.92386 52.29686 6.93242 52.30523 705 39.2
1426 0 4.20837 6.51048 52.28261 6.46079 52.26022 705 39.2
3052 0 2.26503 6.6289 52.40262 6.59689 52.40819 705 39.172
1427 0 4.05782 6.56952 52.28703 6.51048 52.28261 705 37.912
1423 0 2.34031 6.7588 52.24851 6.78369 52.26297 705 38.077
1433 0 4.05782 6.51048 52.28261 6.56952 52.28703 705 39.172
1556 0 4.96776 6.69162 52.2531 6.6269 52.23273 705 39.252
1429 0 3.88714 6.7588 52.24851 6.74149 52.21523 705 37.912
1557 0 2.95829 6.66757 52.384 6.63486 52.36649 705 37.94
1435 0 1.38254 6.50082 52.35991 6.48054 52.35941 705 39.172
1558 0 6.24815 6.7588 52.24851 6.82124 52.28958 705 26.372
1565 0 1.87259 6.66757 52.384 6.68742 52.37235 705 37.912
1560 0 2.74449 6.44541 52.38836 6.47044 52.36903 705 39.172
1566 0 1.332 6.7588 52.24851 6.77435 52.25574 705 37.992
1430 0 2.34031 6.78369 52.26297 6.7588 52.24851 705 39.337
1559 0 3.09395 6.81876 52.26181 6.82124 52.28958 705 39.337
1431 0 1.95784 6.63339 52.55836 6.61968 52.57385 705 37.912
1561 0 3.88714 6.74149 52.21523 6.7588 52.24851 705 39.172
3054 0 4.14129 6.79144 52.29053 6.73119 52.29511 705 38.077
1577 0 4.24872 6.84176 52.39767 6.78341 52.41126 705 39.172
1574 0 1.54149 6.63339 52.55836 6.63266 52.57221 705 37.996
1563 0 4.24872 6.78341 52.41126 6.84176 52.39767 705 37.912
1568 0 3.56241 6.74149 52.21523 6.77062 52.24179 705 39.343
1581 0 3.05641 6.84176 52.39767 6.80605 52.38101 705 39.267
3055 0 12.16998 6.71386 52.46464 6.63486 52.36649 705 26.38
1569 0 7.18348 6.43982 52.43238 6.48948 52.37541 705 26.39
1562 0 1.18868 6.77435 52.25574 6.78958 52.25056 705 39.172
1434 0 1.29308 6.81459 52.27869 6.82124 52.28958 705 39.239
1567 0 9.23068 6.71386 52.46464 6.63212 52.53093 705 26.401
1570 0 1.332 6.77435 52.25574 6.7588 52.24851 705 39.252
1583 0 2.92831 6.64963 52.24777 6.69162 52.2531 705 37.978
1576 0 2.09192 6.48952 52.30254 6.51884 52.29701 705 37.912
1564 0 7.18348 6.48948 52.37541 6.43982 52.43238 705 25.382
2885 0 2.09192 6.51884 52.29701 6.48952 52.30254 705 39.172
1572 0 2.04664 6.6699 52.34101 6.64068 52.33677 705 39.26
1580 0 2.9639 6.63339 52.55836 6.63996 52.5847 705 37.978
1575 0 9.23068 6.63212 52.53093 6.71386 52.46464 705 25.392
1571 0 1.29308 6.82124 52.28958 6.81459 52.27869 705 37.978
1573 0 2.74449 6.47044 52.36903 6.44541 52.38836 705 37.912
1381 0 1.3885 6.51884 52.29701 6.5192 52.30949 705 39.172
1582 0 10.25292 6.63339 52.55836 6.62613 52.65041 705 19.04
1578 0 3.09395 6.82124 52.28958 6.81876 52.26181 705 38.077
2849 0 1.59472 4.65566 51.79057 4.67559 51.78331 705 37.912
2836 0 0.65229 4.55238 51.89418 4.54326 51.89577 705 39.249
2841 0 1.66229 4.67769 51.88722 4.68968 51.90019 705 38.003
2851 0 1.59472 4.67559 51.78331 4.65566 51.79057 705 39.172
2852 0 0.80031 4.66552 51.85875 4.65926 51.86481 705 38.003
2840 0 1.03003 4.71702 51.82919 4.71376 51.83822 705 39.263
2834 0 2.9826 4.67769 51.88722 4.64098 51.87298 705 37.978
2855 0 5.01593 4.54992 51.94028 4.61735 51.92308 705 37.978
2856 0 2.64839 4.67559 51.78331 4.66789 51.80664 705 39.239
2854 0 1.87292 4.71702 51.82919 4.71764 51.81235 705 39.263
2850 0 2.00525 4.67413 51.81936 4.64509 51.82036 705 39.337
2857 0 1.92633 4.54992 51.94028 4.52454 51.94761 705 37.163
2859 0 2.28951 4.54992 51.94028 4.53464 51.95856 705 37.999
2860 0 0.95226 4.54992 51.94028 4.53737 51.9439 705 37.986
2863 0.0295487796798206 5.2576 4.54992 51.94028 4.61257 51.9674 705 25.372
3253 0 1.74575 4.31691 52.05309 4.31086 52.03785 705 37.978
146 0 0.88825 4.35479 51.98908 4.36763 51.99005 705 37.986
140 0 0.84529 4.34508 52.00245 4.35449 51.99756 705 39.207
3258 0 1.46422 4.36163 52.07593 4.34094 52.0792 705 37.978
150 0 0.98829 4.34993 52.00598 4.35449 51.99756 705 38.339
143 0 1.27572 4.37257 52.00021 4.35449 51.99756 705 39.245
149 0 1.24005 4.32191 52.03016 4.334 52.03844 705 37.999
151 0 0.90265 4.33214 52.03526 4.32191 52.03016 705 39.252
145 0 1.14329 4.31086 52.03785 4.32191 52.03016 705 39.256
158 0 1.65195 4.37226 52.00757 4.35449 51.99756 705 39.361
156 0 1.78888 4.35846 51.98166 4.35449 51.99756 705 39.245
220 0 0.88825 4.36763 51.99005 4.35479 51.98908 705 39.245
148 0 1.34458 4.31014 52.01327 4.29055 52.01311 705 39.252
152 0 1.74575 4.31086 52.03785 4.31691 52.05309 705 39.239
160 0 1.14329 4.32191 52.03016 4.31086 52.03785 705 37.996
154 0 0.84529 4.35771 52.05059 4.35555 52.04311 705 37.978
155 0 2.0744 4.3847 51.99758 4.35449 51.99756 705 39.364
218 0 1.24005 4.334 52.03844 4.32191 52.03016 705 39.26
227 0 0.90265 4.32191 52.03016 4.33214 52.03526 705 37.992
3256 0 4.26817 4.34099 51.98498 4.27888 51.98392 705 39.172
