ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
512 0.258335290433589 2.42556 5.24033 52.20326 5.225 52.22292 898 39.252
509 2.54394843750587 2.95042 5.25356 52.26591 5.27688 52.28824 898 37.968
3021 0.400716420033254 2.55582 5.27701 52.21473 5.3123 52.22234 898 39.343
514 2.59917677994576 1.27946 5.20683 52.2781 5.18969 52.27343 898 37.986
3022 1.8582043894421 6.01785 5.21497 52.24973 5.27688 52.28824 898 25.392
417 3.48384204046634 0.76187 5.27546 52.2973 5.26515 52.29467 898 37.999
499 2.37244710614431 1.08464 5.20094 52.26654 5.18969 52.27343 898 37.999
528 1.96432249386922 1.01852 5.25645 52.29617 5.24503 52.29027 898 39.337
529 0.661141904317317 5.2712 5.16455 52.24265 5.15027 52.28921 898 26.372
518 0.767883556253422 5.2712 5.15027 52.28921 5.16455 52.24265 898 25.364
511 0.381286351823538 2.06071 5.23127 52.23529 5.25512 52.22395 898 39.239
515 0.967170468646477 3.64052 5.1383 52.27114 5.16455 52.24265 898 39.228
519 1.38647713278534 5.41137 5.14157 52.1961 5.16455 52.24265 898 25.148
520 0 1.61417 5.61272 52.1674 5.58913 52.16776 898 39.172
525 2.04765452087979 2.95042 5.27688 52.28824 5.25356 52.26591 898 39.228
517 0 6.23897 5.66113 52.23262 5.61263 52.18511 898 26.362
523 1.26605599151358 4.87017 5.17366 52.28607 5.16455 52.24265 898 25.392
524 0.321449509787238 2.42556 5.225 52.22292 5.24033 52.20326 898 37.992
530 1.56705585367276 4.87017 5.16455 52.24265 5.17366 52.28607 898 26.401
522 0 1.61417 5.58913 52.16776 5.61272 52.1674 898 37.912
3030 1.40596446548392 4.4741 5.16455 52.24265 5.15589 52.28251 898 37.992
28 0.449432338837262 6.47812 5.2499 52.40083 5.22063 52.34542 898 26.439
41 0.599381846805997 2.9594 5.21727 52.38325 5.2499 52.40083 898 25.386
31 0.607697164599642 3.56298 5.24269 52.36911 5.2499 52.40083 898 39.364
32 0.326043592344778 3.98269 5.30583 52.3903 5.2499 52.40083 898 39.343
34 0 1.95556 5.82933 52.37361 5.804 52.38191 898 39.2
33 0.581020673534494 4.68827 5.43784 52.5261 5.50693 52.52572 898 39.364
59 0.799589799699452 1.02401 5.23187 52.33732 5.21929 52.33229 898 39.2
40 0.121203991875134 4.1158 5.85656 52.39247 5.82518 52.4241 898 37.986
36 1.12906710802469 3.35353 5.2499 52.40083 5.22169 52.37611 898 37.912
35 0.165097820929876 1.17937 5.24269 52.36911 5.24339 52.3797 898 39.245
37 0.408712253939053 1.20754 5.49722 52.51347 5.51245 52.50786 898 39.375
44 0.523533463485736 13.83702 5.43784 52.5261 5.64083 52.51446 898 17.5
46 0.0147519707162235 3.62372 5.85656 52.39247 5.87563 52.42289 898 37.999
38 0.680410807363447 2.10774 5.2499 52.40083 5.2517 52.38192 898 38.014
43 0.0989459018664659 6.97857 5.50381 52.478 5.43784 52.5261 898 25.392
42 1.1553636482064 2.59421 5.183 52.34901 5.22063 52.34542 898 39.2
39 0.550576006354168 3.23225 5.48376 52.51837 5.43784 52.5261 898 38.084
45 0.556239962403406 2.9594 5.2499 52.40083 5.21727 52.38325 898 26.393
29 1.06982141527558 5.919 5.18382 52.36625 5.2499 52.40083 898 39.2
56 0.664992265579464 3.23225 5.43784 52.5261 5.48376 52.51837 898 39.343
2994 NA 1.14778 5.21727 52.38325 5.23293 52.38707 898 37.986
55 0.341108443156283 3.99819 5.53111 52.32912 5.50187 52.36028 898 39.172
50 0.97720940426376 5.08179 5.60909 52.30215 5.6362 52.3447 898 25.354
48 0.849546963499031 1.97661 5.6362 52.3447 5.64299 52.36198 898 39.2
49 0.561174390994737 1.95777 5.59955 52.28555 5.60909 52.30215 898 39.252
51 0 3.79605 5.77755 52.29093 5.78284 52.25696 898 37.912
47 1.51363204898454 1.0176 5.18382 52.36625 5.18426 52.37539 898 39.228
52 0.556511232391274 3.34667 5.2499 52.40083 5.29889 52.40348 898 37.992
109 0.595499397481139 1.10418 5.53153 52.53978 5.51896 52.53348 898 39.172
112 0.94111936376623 4.1218 5.43784 52.5261 5.48651 52.54827 898 39.239
54 0.67876227031719 1.95777 5.60909 52.30215 5.59955 52.28555 898 37.992
53 0.406845538458942 5.68765 5.6362 52.3447 5.71699 52.35759 898 26.372
118 0.605135780213631 6.28523 5.50803 52.30391 5.50187 52.36028 898 26.383
57 0.641129144033016 2.4358 5.2499 52.40083 5.27299 52.41756 898 37.999
58 0.506174929297093 0.99518 5.6362 52.3447 5.62284 52.34832 898 39.172
116 0 3.73044 5.78821 52.34596 5.78801 52.31243 898 39.239
121 0.31398522438397 4.76734 5.43784 52.5261 5.41887 52.48484 898 39.249
114 1.15573781660076 4.1218 5.48651 52.54827 5.43784 52.5261 898 37.978
107 0.527374194796685 2.93588 5.2499 52.40083 5.26201 52.3755 898 37.999
108 1.02617653599318 5.08179 5.6362 52.3447 5.60909 52.30215 898 26.362
113 1.12695573403013 1.0176 5.18426 52.37539 5.18382 52.36625 898 37.968
115 1.08434764473717 5.919 5.2499 52.40083 5.18382 52.36625 898 37.94
131 0.113846249050631 6.97857 5.43784 52.5261 5.50381 52.478 898 26.401
62 0.36330172824535 3.99819 5.50187 52.36028 5.53111 52.32912 898 37.912
61 0.312104164577607 1.66607 5.24979 52.38848 5.26201 52.3755 898 37.986
110 0.193867896886256 5.67333 5.77517 52.5382 5.80709 52.49107 898 26.38
120 0.391031293082626 3.56298 5.2499 52.40083 5.24269 52.36911 898 38.105
3001 NA 1.14778 5.23293 52.38707 5.21727 52.38325 898 39.245
111 0.444805418796185 2.10774 5.2517 52.38192 5.2499 52.40083 898 39.273
3002 0.652988758451924 3.34667 5.29889 52.40348 5.2499 52.40083 898 39.252
125 0.542527571963782 3.98269 5.2499 52.40083 5.30583 52.3903 898 38.084
60 0.177090345985539 1.17937 5.24339 52.3797 5.24269 52.36911 898 37.986
128 0.657050101723841 2.4358 5.27299 52.41756 5.2499 52.40083 898 39.26
122 0 3.62372 5.87563 52.42289 5.85656 52.39247 898 39.26
137 0.615145166969486 4.68827 5.50693 52.52572 5.43784 52.5261 898 38.105
119 0.347566934170581 2.93588 5.26201 52.3755 5.2499 52.40083 898 39.26
136 0.623190551847832 1.21492 5.27299 52.41756 5.26876 52.40695 898 39.239
117 0.704747478290867 1.21492 5.26876 52.40695 5.27299 52.41756 898 37.978
126 1.32208528004032 2.88566 5.34759 52.34261 5.30605 52.34766 898 39.172
