ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
1562 0 1.18868 6.77435 52.25574 6.78958 52.25056 752 39.172
1431 0 1.95784 6.63339 52.55836 6.61968 52.57385 752 37.912
1434 0 1.29308 6.81459 52.27869 6.82124 52.28958 752 39.239
1577 0 4.24872 6.84176 52.39767 6.78341 52.41126 752 39.172
3054 0 4.14129 6.79144 52.29053 6.73119 52.29511 752 38.077
1563 0 4.24872 6.78341 52.41126 6.84176 52.39767 752 37.912
1568 0 3.56241 6.74149 52.21523 6.77062 52.24179 752 39.343
1570 0 1.332 6.77435 52.25574 6.7588 52.24851 752 39.252
1574 0 1.54149 6.63339 52.55836 6.63266 52.57221 752 37.996
1581 0 3.05641 6.84176 52.39767 6.80605 52.38101 752 39.267
1576 0 2.09192 6.48952 52.30254 6.51884 52.29701 752 37.912
1580 0 2.9639 6.63339 52.55836 6.63996 52.5847 752 37.978
1583 0 2.92831 6.64963 52.24777 6.69162 52.2531 752 37.978
1571 0 1.29308 6.82124 52.28958 6.81459 52.27869 752 37.978
2885 0 2.09192 6.51884 52.29701 6.48952 52.30254 752 39.172
1582 0 10.25292 6.63339 52.55836 6.62613 52.65041 752 19.04
1572 0 2.04664 6.6699 52.34101 6.64068 52.33677 752 39.26
3055 0 12.16998 6.71386 52.46464 6.63486 52.36649 752 26.38
1564 0 7.18348 6.48948 52.37541 6.43982 52.43238 752 25.382
1381 0 1.3885 6.51884 52.29701 6.5192 52.30949 752 39.172
1569 0 7.18348 6.43982 52.43238 6.48948 52.37541 752 26.39
1578 0 3.09395 6.82124 52.28958 6.81876 52.26181 752 38.077
1573 0 2.74449 6.47044 52.36903 6.44541 52.38836 752 37.912
1567 0 9.23068 6.71386 52.46464 6.63212 52.53093 752 26.401
1585 0 6.24815 6.82124 52.28958 6.7588 52.24851 752 25.364
1575 0 9.23068 6.63212 52.53093 6.71386 52.46464 752 25.392
537 1.85331169684957 1.3779 5.37076 51.50436 5.39039 51.50252 752 37.912
532 2.71023609908102 3.87425 5.35954 51.49254 5.31088 51.50959 752 39.228
531 0.922657328698024 3.14951 5.49568 51.52085 5.47025 51.4974 752 39.2
534 2.03540921822687 0.65477 5.45055 51.43059 5.45307 51.43627 752 39.337
535 2.75588621595196 4.07225 5.25244 51.51284 5.31088 51.50959 752 39.165
539 0.524497801936229 0.97345 5.48964 51.43664 5.47713 51.43272 752 37.072
596 1.05066160047199 1.3779 5.39039 51.50252 5.37076 51.50436 752 39.172
536 0.61894912071173 1.59608 5.45626 51.48018 5.4689 51.4682 752 37.079
538 0.0609078009269468 0.86814 5.4667 51.45014 5.47537 51.44452 752 39.2
601 0.777532828168146 1.59608 5.4689 51.4682 5.45626 51.48018 752 38.339
603 0.993675061477806 0.96937 5.53135 51.44788 5.52433 51.45541 752 37.94
540 4.79122131764997 0.85068 5.42731 51.43647 5.41507 51.4365 752 39.245
599 1.11597384185748 2.12772 5.48952 51.47519 5.45898 51.47371 752 39.337
3181 3.89323542294042 5.36224 5.47713 51.43272 5.40579 51.45106 752 31.832
600 1.03148840798336 3.2899 5.47432 51.48118 5.4284 51.47395 752 37.978
606 0.65426474589833 1.44091 5.53135 51.44788 5.5411 51.45931 752 38.003
597 NA 0.48674 5.4667 51.45014 5.47249 51.4526 752 39.26
598 3.15828089378003 2.66267 5.42731 51.43647 5.46329 51.42827 752 39.343
604 0.867916489182208 3.14951 5.47025 51.4974 5.49568 51.52085 752 37.94
646 2.49275465652454 1.56156 5.44412 51.445 5.46631 51.44281 752 39.2
609 0.36312934965276 1.35037 5.47713 51.43272 5.46631 51.44281 752 39.375
622 0.884472539438063 1.95409 5.44154 51.46412 5.4689 51.4682 752 37.986
3182 0.611886891784491 1.44091 5.5411 51.45931 5.53135 51.44788 752 39.263
612 0.384974744743108 1.27967 5.50653 51.46791 5.48812 51.46818 752 39.343
608 3.1677449244482 7.90419 5.40992 51.49921 5.37814 51.43098 752 25.392
