ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
2224 0.403141849833341 1.68871 5.24171 51.81393 5.24327 51.79878 1681 37.978
2216 0.147362824069765 1.40487 5.324 51.69091 5.30368 51.69082 1681 37.999
2243 0.132959175877293 2.46431 5.08522 51.5598 5.08765 51.5819 1681 39.375
2229 0.225121000026877 4.96046 5.19687 51.6914 5.26826 51.69595 1681 37.968
2217 0.0203550157018701 2.67904 5.56699 51.76994 5.52832 51.76787 1681 37.919
2233 0.20555130917886 5.43158 5.30368 51.69082 5.37307 51.71375 1681 26.159
2231 0.320115104718034 2.87679 5.24327 51.79878 5.2578 51.77454 1681 39.277
2241 0.712964496509536 1.13852 5.3073 51.7262 5.30886 51.71601 1681 39.263
2218 0.156449460945398 5.44305 5.32534 51.72002 5.4036 51.72566 1681 25.386
2228 0 0.9832 5.31305 51.69892 5.29928 51.69671 1681 39.239
2132 0.392866417761731 10.03786 5.41086 51.71305 5.26826 51.69595 1681 25.102
2235 0.547751837270658 4.20511 5.34161 51.77183 5.28575 51.75675 1681 39.172
2238 0 1.40487 5.30368 51.69082 5.324 51.69091 1681 39.26
2226 0 1.21171 5.3345 51.69748 5.33338 51.68661 1681 39.256
2232 0.273506815364536 1.25492 5.53347 51.88562 5.51627 51.88188 1681 39.228
2237 0.107793938661668 4.68262 5.43025 51.84834 5.43908 51.8066 1681 25.431
2239 0.323113369173025 1.6027 5.08038 51.55538 5.10125 51.54919 1681 38.101
2236 0.201028773195573 5.45899 5.5807 51.83012 5.5428 51.78703 1681 26.387
2245 0.190863102549941 2.48526 5.07523 51.57749 5.08038 51.55538 1681 39.337
2240 0.0217856222145558 2.30101 5.32741 51.73091 5.29602 51.72397 1681 39.179
2242 0.397677168253869 4.59156 5.43025 51.84834 5.48612 51.87085 1681 25.364
2246 0.396270836857757 2.48526 5.08038 51.55538 5.07523 51.57749 1681 38.077
2252 0.322938765382011 2.08772 5.01206 51.56214 5.02973 51.57734 1681 37.978
2254 0.205452616323794 1.02166 5.08012 51.56074 5.08826 51.55308 1681 38.014
2253 0.207024321692324 1.01545 5.05814 51.56599 5.06944 51.56018 1681 37.992
3205 0.269562515117773 2.46431 5.08765 51.5819 5.08522 51.5598 1681 38.115
2251 0.05144274481742 1.01545 5.06944 51.56018 5.05814 51.56599 1681 39.252
2255 0.396972930409112 2.87679 5.2578 51.77454 5.24327 51.79878 1681 38.017
2234 0.285692078465894 0.70245 5.09041 51.55627 5.08038 51.55538 1681 39.228
2259 0.975451574115994 5.08379 5.01206 51.56214 4.94429 51.57961 1681 25.375
2256 0.347168389803851 6.26825 5.08302 51.59316 4.99609 51.60883 1681 25.386
2329 0.325865667579226 4.61473 5.0016 51.53765 5.06746 51.54351 1681 25.364
3206 0.133169039890981 3.76021 5.08778 51.53827 5.0488 51.51479 1681 37.992
2212 0.364815208433315 2.26936 5.09874 51.5686 5.13015 51.57435 1681 38.077
2130 0.199156609012056 1.69143 5.18996 51.58446 5.17891 51.5709 1681 39.263
2257 0.174132662985736 4.32287 5.12207 51.52649 5.08038 51.55538 1681 39.256
2249 0.222989166042481 4.32287 5.08038 51.55538 5.12207 51.52649 1681 37.996
2258 0.169687897541655 3.62526 5.1534 51.60784 5.19833 51.62456 1681 39.172
2261 0.203731391739286 3.7366 5.17627 51.53735 5.17891 51.5709 1681 39.2
2332 0.0460804429865012 1.22439 5.05015 51.54137 5.06746 51.54351 1681 37.94
2262 0.273959291347382 6.26825 4.99609 51.60883 5.08302 51.59316 1681 26.393
2215 0.627526431343191 0.85729 5.09874 51.5686 5.10531 51.56207 1681 37.912
2138 0.200696357333794 5.59149 5.14091 51.43641 5.18138 51.47985 1681 26.11
2260 0.342700951202439 2.26936 5.13015 51.57435 5.09874 51.5686 1681 39.337
2225 0.325694384440498 5.1869 5.22606 51.5546 5.29223 51.53287 1681 26.38
2221 0.41016641767783 0.85729 5.10531 51.56207 5.09874 51.5686 1681 39.172
2248 0.213213179229599 1.69143 5.17891 51.5709 5.18996 51.58446 1681 38.003
2326 0.22546896337232 3.62526 5.19833 51.62456 5.1534 51.60784 1681 37.912
2327 0.0408720387125746 1.37579 5.28756 51.64536 5.27858 51.63433 1681 37.912
2328 0.548936450167144 2.03004 5.07756 51.56064 5.06746 51.54351 1681 37.912
3207 0.162548791685612 3.76021 5.0488 51.51479 5.08778 51.53827 1681 39.252
2330 0.169408729520613 4.61473 5.06746 51.54351 5.0016 51.53765 1681 26.372
