ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
325 0.132833897097883 1.4545 5.35512 52.06709 5.37365 52.06072 1654 39.172
324 0.107355458940191 4.62042 5.52815 52.11995 5.58619 52.14113 1654 37.992
382 0.303110576179954 4.24282 5.45079 52.08116 5.40909 52.05298 1654 37.94
326 0.438076277748166 9.13843 5.37659 52.1524 5.50817 52.16652 1654 25.354
384 0.682974599962293 0.72261 5.39889 52.15724 5.39157 52.15256 1654 37.94
322 0.451872810513315 1.86416 5.36956 52.14392 5.39655 52.14169 1654 37.912
387 0.0766242780381166 2.62864 5.45079 52.08116 5.48906 52.07968 1654 37.978
323 0.269609799552963 2.33843 5.42163 52.17921 5.39165 52.18933 1654 39.172
391 0.390228676357778 2.01599 5.37134 52.18184 5.34937 52.16975 1654 39.239
389 0.461736217539882 2.6822 5.37659 52.1524 5.34937 52.16975 1654 39.172
396 1.4115709962511 1.78231 5.29758 52.1958 5.29597 52.17981 1654 37.992
395 1.02567150863536 2.95862 5.34171 52.21124 5.29848 52.20989 1654 39.172
3013 0.287841305535277 2.33843 5.39165 52.18933 5.42163 52.17921 1654 37.912
398 0.589640307384868 6.39236 5.28172 52.20941 5.34937 52.16975 1654 25.382
397 0.887921489868703 1.78231 5.29597 52.17981 5.29758 52.1958 1654 39.252
400 0.427951088370655 2.19331 5.34171 52.21124 5.36541 52.19795 1654 39.2
399 0.374057998714934 5.35285 5.53202 52.26803 5.47437 52.23542 1654 26.418
404 0.606406171440581 3.30543 5.46062 52.19643 5.49411 52.21787 1654 39.172
383 0 2.70925 5.56514 52.12197 5.59707 52.13636 1654 39.228
3014 0.289037057627997 2.84768 5.39165 52.18933 5.43291 52.18585 1654 37.986
403 0.891204950524466 3.91914 5.29624 52.14458 5.29597 52.17981 1654 37.978
410 0.964563148790417 2.40656 5.60501 52.25509 5.62 52.27467 1654 37.912
406 0.692247227524991 3.30543 5.49411 52.21787 5.46062 52.19643 1654 37.912
386 0 2.70925 5.59707 52.13636 5.56514 52.12197 1654 37.968
409 0.388413650180336 7.31574 5.47437 52.23542 5.36743 52.23177 1654 25.375
411 0.606028256418088 5.1244 5.37659 52.1524 5.36541 52.19795 1654 25.375
407 0.920261874776065 2.39304 5.29597 52.17981 5.31684 52.16254 1654 39.172
405 0.531590856169569 4.53697 5.60501 52.25509 5.54016 52.24619 1654 37.978
413 0.452473351670325 6.23897 5.61263 52.18511 5.66113 52.23262 1654 25.354
412 0.422038002779117 3.81896 5.51345 52.2076 5.46062 52.19643 1654 37.986
3016 0.333815110821484 4.04861 5.41443 52.20376 5.40426 52.16791 1654 39.343
3017 0.401702542461325 7.31574 5.36743 52.23177 5.47437 52.23542 1654 26.383
416 1.65438582505258 1.39302 5.37768 52.25649 5.37739 52.24397 1654 39.172
3018 4.81593742750559 0.69539 5.16455 52.24265 5.17055 52.2376 1654 37.999
