ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
1932 0.0946034863202576 3.69832 4.34463 51.81564 4.39704 51.82274 1659 37.912
1903 0.324457370344712 2.55925 4.01206 51.80206 3.98048 51.81415 1659 37.912
1891 0.186682284590278 2.55925 3.98048 51.81415 4.01206 51.80206 1659 39.172
1895 0 3.06348 4.52471 51.89344 4.48025 51.89474 1659 32.638
1937 0.0876007108033767 3.69832 4.39704 51.82274 4.34463 51.81564 1659 39.172
1899 0 2.79391 4.52948 51.83379 4.50186 51.85218 1659 39.26
1894 0 0.86461 4.52474 51.88262 4.51755 51.88899 1659 37.94
1878 0.268141425694379 1.80841 4.339 51.84398 4.33283 51.82818 1659 39.263
1886 0 1.20887 4.51058 51.89039 4.49357 51.8931 1659 39.252
1882 0.184295684212178 3.75224 4.3621 51.83493 4.31644 51.85331 1659 37.069
1885 0 1.24322 4.47697 51.87484 4.48086 51.86393 1659 39.172
1872 NA 0.69488 4.339 51.84398 4.34527 51.83909 1659 39.361
1904 0 0.6105 4.53355 51.88201 4.52474 51.88262 1659 39.249
1900 0 2.89821 4.48143 51.81081 4.46954 51.78582 1659 39.347
1892 0.0348301800823557 1.46637 4.3657 51.86044 4.38065 51.86983 1659 39.277
1911 0 1.59607 4.53355 51.88201 4.51286 51.87553 1659 39.263
1901 0.604652796466299 0.8378 4.3251 51.83729 4.31327 51.83555 1659 39.263
3072 0 1.27255 4.52173 51.8738 4.51278 51.86379 1659 39.371
1929 NA 0.36074 4.48922 51.88983 4.49054 51.88669 1659 38.077
1898 0.103602182744533 3.12101 4.31644 51.85331 4.36157 51.85084 1659 39.368
1913 0 1.27255 4.51278 51.86379 4.52173 51.8738 1659 38.111
1887 0 2.39254 4.53848 51.85496 4.52173 51.8738 1659 38.003
1909 0 1.59607 4.51286 51.87553 4.53355 51.88201 1659 38.003
3073 0 2.39254 4.52173 51.8738 4.53848 51.85496 1659 39.263
1907 0 1.771 4.49982 51.87532 4.48922 51.88983 1659 39.26
1908 NA 0.82418 4.48991 51.87117 4.49982 51.87532 1659 37.992
1905 0.0373839069996802 4.09829 4.31644 51.85331 4.33284 51.88872 1659 25.386
1896 NA 0.69453 4.3513 51.86952 4.34937 51.8634 1659 39.239
