ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
1274 0 4.18199 6.04773 51.29194 6.03961 51.32919 1152 37.968
1271 0 2.85864 5.76685 51.2558 5.72702 51.26181 1152 38.003
2888 0 1.56657 6.05536 51.46623 6.04507 51.47876 1152 37.996
2891 0 7.79069 5.86536 51.55692 5.96733 51.52757 1152 25.382
3239 0 8.72905 6.0562 51.44938 5.93227 51.46216 1152 25.354
1270 0 1.77177 5.84156 51.07177 5.85825 51.0598 1152 37.999
3237 0 4.40563 6.0562 51.44938 6.03157 51.41289 1152 37.912
1284 0 5.40863 5.82655 51.17835 5.89342 51.15392 1152 25.392
1273 0 3.16881 5.76685 51.2558 5.79632 51.23413 1152 38.059
1276 0 3.09822 6.03714 51.23681 6.0351 51.26464 1152 37.912
1278 0 5.42217 5.89342 51.15392 5.88589 51.1054 1152 26.372
1275 0 3.02478 5.96509 51.23821 5.99461 51.25812 1152 37.912
1282 0 0.8536 5.70163 51.25377 5.68985 51.25582 1152 37.999
1285 0 5.40863 5.89342 51.15392 5.82655 51.17835 1152 26.401
1281 0 1.86053 5.99917 51.19179 5.97562 51.18399 1152 39.343
1288 0 3.24783 5.86255 51.17539 5.90878 51.17825 1152 37.912
1283 NA 3.31969 6.02111 51.19257 5.97562 51.18399 1152 39.252
2890 0 3.01017 5.73194 51.35669 5.71676 51.38203 1152 39.263
3232 0 5.42217 5.88589 51.1054 5.89342 51.15392 1152 25.364
1289 0 1.58048 5.99917 51.19179 5.99672 51.20591 1152 39.239
1292 0 1.97281 5.89342 51.15392 5.89444 51.1362 1152 37.912
1287 0 0.89919 5.70163 51.25377 5.71449 51.25324 1152 37.992
1286 0 3.06792 5.62469 51.30038 5.59539 51.32096 1152 39.263
1296 0 2.85864 5.72702 51.26181 5.76685 51.2558 1152 39.263
1294 0 6.7152 5.69838 51.23711 5.60438 51.22438 1152 26.362
1300 0 0.98836 6.02111 51.19257 6.00715 51.19113 1152 39.337
1295 0 6.7152 5.60438 51.22438 5.69838 51.23711 1152 25.354
1297 0 3.4813 5.87988 51.24963 5.91547 51.22771 1152 37.94
1290 0 1.47236 6.02088 51.2058 6.02111 51.19257 1152 37.978
1303 0 1.56657 6.04507 51.47876 6.05536 51.46623 1152 39.256
1301 0 2.76273 6.02435 51.16169 6.06311 51.15689 1152 39.252
1305 0 0.34288 5.9722 51.18178 5.97562 51.18399 1152 39.26
1302 0 2.76273 6.06311 51.15689 6.02435 51.16169 1152 37.992
1304 0 0.69358 6.08563 51.28523 6.08132 51.27962 1152 39.165
1311 0.865175241261754 4.258 5.56432 51.54691 5.59933 51.51546 1152 39.172
1312 NA 1.95186 5.78507 51.30283 5.81121 51.29655 1152 39.172
1313 0 1.3745 5.9952 51.18514 5.97562 51.18399 1152 39.26
1314 0 1.58048 5.99672 51.20591 5.99917 51.19179 1152 37.978
1316 0 1.97281 5.89444 51.1362 5.89342 51.15392 1152 39.172
1319 0 1.07085 5.9952 51.18514 6.00699 51.17899 1152 39.245
1317 0 8.10799 5.88132 51.22647 5.97562 51.18399 1152 25.382
1309 0 0.8536 5.68985 51.25582 5.70163 51.25377 1152 39.26
1298 NA 2.14377 5.57799 51.42078 5.6088 51.42019 1152 38.101
1320 1.41035881292288 3.28814 5.48018 51.64722 5.5068 51.62273 1152 38.003
1323 0 3.22822 5.94669 51.20662 5.97562 51.18399 1152 39.172
1321 2.63447641531128 3.90159 5.61957 51.54819 5.59933 51.51546 1152 39.239
1322 0.973825761469287 6.09398 5.4192 51.6281 5.5068 51.62273 1152 25.354
1324 0.929722154576661 4.22261 5.44772 51.61332 5.5068 51.62273 1152 37.919
2555 0 1.35369 4.7377 51.57595 4.73121 51.58743 1152 39.252
2559 0 0.8609 4.80033 51.58398 4.7929 51.57778 1152 37.912
2572 0 10.73092 4.79184 51.60686 4.67387 51.66946 1152 18.03
2593 0 2.2884 4.75027 51.59409 4.76272 51.57504 1152 38.115
2564 0.0262847866725244 5.40144 4.71531 51.53651 4.76272 51.57504 1152 26.383
2571 0 1.49218 4.79682 51.55199 4.80053 51.53877 1152 37.94
2574 0 1.18166 4.88537 51.55935 4.87303 51.56668 1152 39.263
2570 0 2.37881 4.71531 51.53651 4.7452 51.52603 1152 37.912
2586 0.320756319657455 2.10045 4.75027 51.59409 4.72005 51.59562 1152 37.986
2569 0 0.73724 4.77869 51.58604 4.7835 51.59195 1152 37.986
2585 0 2.01685 4.75399 51.57645 4.77869 51.58604 1152 39.172
2578 0 5.4874 4.85269 51.4552 4.92812 51.44063 1152 25.431
2575 0 2.2252 4.77869 51.58604 4.8072 51.57683 1152 38.017
2584 0 0.73724 4.7835 51.59195 4.77869 51.58604 1152 39.245
2580 0 5.4874 4.92812 51.44063 4.85269 51.4552 1152 26.439
2577 0.0275548958729026 2.00616 4.62727 51.70186 4.6049 51.69038 1152 37.912
2583 0 7.83092 4.85269 51.4552 4.95864 51.47922 1152 25.396
2581 0 1.33032 4.87859 51.58684 4.8631 51.59391 1152 37.912
3057 0 0.8609 4.7929 51.57778 4.80033 51.58398 1152 39.172
2582 0.147921278112896 2.23245 4.94624 51.76995 4.93996 51.78963 1152 39.337
2588 0 0.7541 4.65738 51.46631 4.66391 51.47172 1152 37.912
2596 0 1.33032 4.8631 51.59391 4.87859 51.58684 1152 39.172
2590 0 1.43641 4.77077 51.61202 4.75304 51.60532 1152 38.077
2599 0.486401726789294 1.02874 4.95425 51.84372 4.94637 51.83586 1152 39.277
2589 2.03515782519428 1.26672 4.75027 51.59409 4.76294 51.58589 1152 38.077
2592 0.675731994201154 1.02874 4.94637 51.83586 4.95425 51.84372 1152 38.017
2598 0.341711523170228 2.71411 4.8631 51.59391 4.83022 51.60718 1152 39.2
2595 0 1.43641 4.75304 51.60532 4.77077 51.61202 1152 39.337
2579 0 4.07507 4.61301 51.68097 4.56203 51.66261 1152 39.263
2597 0.179849692777604 1.08678 4.75304 51.60532 4.74922 51.6148 1152 39.26
2600 NA 1.32334 4.95425 51.84372 4.97091 51.83779 1152 39.284
2601 0.282180291422315 3.91083 4.95425 51.84372 4.98952 51.87126 1152 26.113
2602 0.263485228316067 7.74015 4.95425 51.84372 5.05654 51.87253 1152 26.39
2603 0.291767941704996 4.41053 4.95425 51.84372 4.98926 51.81052 1152 39.403
2544 0 4.2973 6.17961 51.35131 6.12279 51.36638 1152 37.992
2546 0 4.2973 6.12279 51.36638 6.17961 51.35131 1152 39.252
2617 0 0.46913 5.96971 51.53151 5.96733 51.52757 1152 39.172
2548 0 1.2857 6.18601 51.34047 6.17961 51.35131 1152 39.182
2550 0 1.2857 6.17961 51.35131 6.18601 51.34047 1152 37.922
2615 0 3.23003 6.1393 51.34064 6.11417 51.31624 1152 39.245
2552 0 2.23749 6.083 51.32105 6.11417 51.31624 1152 39.2
2551 0 1.28124 6.05139 51.3536 6.06334 51.36236 1152 39.172
1277 0 2.4468 5.97562 51.18399 5.95979 51.16437 1152 37.986
3241 0 8.72905 5.93227 51.46216 6.0562 51.44938 1152 26.362
2608 NA 0.92685 6.10854 51.30869 6.11417 51.31624 1152 39.172
2616 0 4.60818 5.94075 51.33851 5.87972 51.35449 1152 37.912
3242 0 4.40563 6.03157 51.41289 6.0562 51.44938 1152 39.172
2610 NA 0.50244 6.19545 51.35964 6.18835 51.36044 1152 37.912
3243 0 4.29342 5.93227 51.46216 5.89857 51.49452 1152 37.912
2619 0 0.93211 6.17977 51.36228 6.17022 51.35641 1152 39.239
2618 0 4.60818 5.87972 51.35449 5.94075 51.33851 1152 39.172
1293 NA 0.34288 5.97562 51.18399 5.9722 51.18178 1152 37.999
2609 0 2.90931 5.94299 51.57163 5.97869 51.5854 1152 37.912
3240 0 3.00378 6.14726 51.36866 6.18835 51.36044 1152 37.968
2613 0 15.72382 6.095 51.48918 6.18835 51.36044 1152 18.195
2612 0 3.66049 6.16967 51.41494 6.14848 51.38482 1152 37.978
2620 0 6.35295 5.97703 51.32266 5.88597 51.3201 1152 25.382
3244 0 1.76202 6.00201 51.32512 5.97703 51.32266 1152 37.912
2621 0 1.44619 6.1902 51.39127 6.18885 51.3783 1152 38.077
2623 0 1.44619 6.18885 51.3783 6.1902 51.39127 1152 39.337
2625 0 3.29939 6.10315 51.45996 6.095 51.48918 1152 39.239
2622 0 3.29939 6.095 51.48918 6.10315 51.45996 1152 37.978
1310 0 1.3745 5.97562 51.18399 5.9952 51.18514 1152 37.999
2624 0 3.5084 5.97703 51.32266 5.95869 51.29329 1152 39.228
3245 0 1.76202 5.97703 51.32266 6.00201 51.32512 1152 39.172
1327 0 1.86053 5.97562 51.18399 5.99917 51.19179 1152 38.084
2523 0 8.10799 5.97562 51.18399 5.88132 51.22647 1152 26.39
2545 0 3.22822 5.97562 51.18399 5.94669 51.20662 1152 37.912
2510 0 20.28441 5.97562 51.18399 5.80401 51.03707 1152 18.14
2537 0 6.50669 5.97562 51.18399 6.0659 51.16979 1152 26.401
3246 2.36422784487811 4.15158 5.65919 51.48046 5.61357 51.45635 1152 25.105
2632 0 15.72382 6.18835 51.36044 6.095 51.48918 1152 19.205
2633 0 3.43203 6.18835 51.36044 6.1902 51.39127 1152 39.239
2634 0 0.50244 6.18835 51.36044 6.19545 51.35964 1152 39.172
3248 0 19.02976 5.5068 51.62273 5.65919 51.48046 1152 12.821
2635 0.815264174332915 6.09398 5.5068 51.62273 5.4192 51.6281 1152 26.362
2636 1.09171994996764 2.39802 5.5068 51.62273 5.54028 51.61723 1152 39.263
2637 0.873150958908269 6.01021 5.5068 51.62273 5.51202 51.67666 1152 26.38
2642 1.1938057968453 3.28814 5.5068 51.62273 5.48018 51.64722 1152 39.263
2638 0.759336564156208 6.55319 5.5068 51.62273 5.41607 51.60599 1152 26.387
2639 1.03942133076046 2.85398 5.5068 51.62273 5.54767 51.62608 1152 39.347
2640 0.688527935680663 2.71215 5.5068 51.62273 5.54365 51.631 1152 39.172
2641 0.881447561576354 4.22261 5.5068 51.62273 5.44772 51.61332 1152 39.179
1092 0 2.38537 4.62492 52.45928 4.59206 52.45174 1152 37.912
3110 0 0.82989 4.61767 52.37638 4.60898 52.37115 1152 37.912
1088 0.119605935550827 6.63334 4.65932 52.44743 4.66966 52.38815 1152 26.39
1089 0 6.02952 4.66412 52.49538 4.72021 52.5374 1152 26.407
1091 0.196397312736031 1.83132 4.63775 52.38681 4.61514 52.39573 1152 37.986
1105 NA 3.59043 4.66966 52.38815 4.61701 52.38618 1152 39.235
3111 0 1.56046 4.64455 52.48803 4.66412 52.49538 1152 38.143
3112 0.186630736365745 1.04384 4.63855 52.36474 4.64343 52.35585 1152 39.364
1112 0.133335661338566 2.63297 4.64787 52.36859 4.66966 52.38815 1152 38.115
1106 0.235595797079047 3.8335 4.59107 52.36848 4.64343 52.35585 1152 39.337
1087 0 1.13354 4.66387 52.36509 4.657 52.35581 1152 39.2
1099 0.019227696718181 2.79725 4.85128 52.44157 4.81929 52.42576 1152 38.077
1166 0 1.37421 4.64787 52.36859 4.65158 52.38073 1152 37.912
1524 0 10.78198 4.12064 51.75018 4.25499 51.70087 1152 19.012
1543 0 8.97694 4.58912 51.53523 4.4612 51.52312 1152 25.319
1541 0.437549176574753 3.33595 4.27905 51.52812 4.31053 51.50545 1152 37.978
1670 0 1.98062 4.4612 51.52312 4.45324 51.54022 1152 37.919
1525 0 1.32885 4.61587 51.56154 4.60997 51.57291 1152 37.996
1497 0.0951599759065817 3.41416 4.34844 51.39368 4.31906 51.41826 1152 39.2
1547 0.156562546726439 16.24565 4.2274 51.53084 4.4612 51.52312 1152 18.058
1546 0.206738451132427 4.35991 4.37725 51.43285 4.31906 51.41826 1152 39.235
