ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
1474 0 1.72143 6.00506 50.85079 6.02212 50.86187 492 37.905
1608 0 2.04168 6.02581 50.89034 6.00303 50.87897 492 37.062
1445 0 0.88209 5.98067 50.88073 5.9724 50.88669 492 39.239
1443 0 3.12368 5.94294 50.89908 5.93357 50.92653 492 37.992
1444 0 2.7652 5.97423 50.84333 6.00712 50.85691 492 37.978
1449 0 2.34029 5.93863 50.953 5.94528 50.93239 492 37.992
1486 0 6.9253 6.00506 50.85079 5.94294 50.89908 492 26.418
1447 0 6.9253 5.94294 50.89908 6.00506 50.85079 492 25.41
1451 0 2.95646 6.01578 50.82509 6.00506 50.85079 492 39.228
1450 0 1.38741 5.97087 50.97329 5.98993 50.97002 492 37.992
1457 0 5.41576 5.88597 50.91137 5.96215 50.91857 492 26.113
1456 0 1.08109 5.97582 50.87151 5.98067 50.88073 492 37.978
1455 0 1.38741 5.98993 50.97002 5.97087 50.97329 492 39.252
1458 0 3.02912 5.97489 50.83353 6.01578 50.82509 492 37.912
1459 0 3.25153 5.97087 50.97329 5.97121 50.94406 492 38.077
1629 NA 5.21868 6.00506 50.85079 6.01642 50.89715 492 26.372
1467 0 1.49186 6.01596 50.77708 6.01829 50.76375 492 37.912
1460 0 1.96491 5.71196 50.77077 5.71352 50.7884 492 38.003
1463 0 11.88765 5.88695 50.77448 6.00506 50.85079 492 18.03
1462 0 3.44422 5.92577 50.83209 5.88175 50.81862 492 37.912
1465 0 5.43363 5.89693 50.86773 5.96053 50.89543 492 26.362
3038 0 1.25152 5.70322 50.77924 5.71352 50.7884 492 37.978
1464 0 2.75389 5.91125 50.95478 5.91781 50.93037 492 39.26
1469 0 5.64968 5.92577 50.83209 5.97751 50.79329 492 25.319
1594 0 1.12428 5.94535 50.9112 5.93241 50.90527 492 39.245
1471 0 1.44454 5.89693 50.86773 5.91001 50.87774 492 39.263
1452 0 0.88209 5.9724 50.88669 5.98067 50.88073 492 37.978
1466 0 2.14087 5.82982 51.04221 5.86035 51.04198 492 37.999
1473 0 3.02912 6.01578 50.82509 5.97489 50.83353 492 39.172
1651 0 4.60782 6.00506 50.85079 5.9724 50.88669 492 26.393
1480 0 3.19543 5.8322 50.84425 5.87329 50.85644 492 39.256
1472 0 1.77619 6.081 50.86256 6.06024 50.85349 492 39.172
1485 0 3.05838 6.02522 50.87514 6.00506 50.85079 492 39.228
1482 0 2.08824 5.81539 50.90042 5.78901 50.90903 492 37.989
1470 0 1.12428 5.93241 50.90527 5.94535 50.9112 492 37.986
1478 0 4.56208 5.9737 50.93563 6.03381 50.92017 492 38.003
3039 0 6.89277 6.00506 50.85079 6.0264 50.91127 492 26.138
1468 0 4.60782 5.9724 50.88669 6.00506 50.85079 492 25.386
1491 0 5.16633 6.02522 50.87514 6.05763 50.91683 492 25.375
1476 0 4.56208 6.03381 50.92017 5.9737 50.93563 492 39.263
1477 0 2.89877 5.8959 50.83466 5.87329 50.85644 492 39.2
