ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
71 0 1.18957 4.78949 52.65993 4.78727 52.64932 283 37.912
80 0 1.70865 4.74932 52.61722 4.75156 52.63251 283 37.94
2982 0 3.01063 4.7633 52.8845 4.80591 52.89273 283 39.172
2980 0 6.52428 4.68708 52.78336 4.78128 52.79668 283 26.38
63 0 3.36568 4.7255 52.63138 4.76098 52.61019 283 37.069
83 0 1.07535 4.74932 52.61722 4.73354 52.6183 283 37.968
94 0 0.59278 4.78466 52.79176 4.78128 52.79668 283 39.172
85 0 2.54102 4.73398 52.55178 4.70555 52.56666 283 39.2
73 0 1.68735 4.68492 52.60606 4.66652 52.59584 283 39.252
84 0 2.32698 4.80605 52.78212 4.78128 52.79668 283 39.2
67 0 4.07927 4.7304 52.90158 4.76704 52.93079 283 37.912
87 0 2.86354 4.74357 52.64272 4.74932 52.61722 283 39.172
91 0 1.07535 4.73354 52.6183 4.74932 52.61722 283 39.228
88 0 3.51833 4.77045 52.67319 4.80509 52.69679 283 39.172
89 0 6.96871 4.80605 52.78212 4.90919 52.78558 283 26.372
95 0 1.25909 4.73354 52.6183 4.74525 52.62709 283 39.172
96 0 3.63571 4.7073 52.61081 4.76098 52.61019 283 38.052
97 0 4.0117 4.70135 52.66779 4.6422 52.66512 283 40
99 0 3.1243 5.05836 52.90844 5.02784 52.9296 283 37.912
74 0 1.93288 4.799 52.6739 4.77045 52.67319 283 37.94
98 0 3.51833 4.80509 52.69679 4.77045 52.67319 283 37.912
100 0 1.6178 4.73663 52.63654 4.73678 52.65107 283 39.337
86 0 4.59783 4.83098 52.64536 4.83512 52.68661 283 38.077
101 0 1.25915 4.75309 52.62044 4.76098 52.61019 283 38.105
72 0 3.54057 4.96667 52.84659 5.01831 52.84069 283 37.992
82 0 0.7454 4.799 52.6739 4.80355 52.68 283 37.912
2988 0 1.32349 5.22294 52.69759 5.20336 52.69751 283 39.172
102 0 1.71276 5.27937 52.69297 5.29411 52.70549 283 37.94
104 0 4.07927 4.76704 52.93079 4.7304 52.90158 283 39.172
106 0 5.65865 4.75778 52.95746 4.76262 53.00822 283 25.382
105 NA 5.65076 4.79769 53.05778 4.86906 53.08482 283 25.382
168 0 3.85474 4.94532 52.65309 4.89361 52.63857 283 39.239
161 0 6.78135 5.16253 52.69596 5.23433 52.73855 283 26.418
165 0 4.03701 5.03748 52.74944 5.09209 52.76422 283 37.905
70 0 1.55552 5.03083 52.85244 5.01831 52.84069 283 36.5
164 0 3.28308 5.01129 52.63572 5.05378 52.64995 283 39.375
2990 0 1.56522 5.05144 52.64278 5.06369 52.65471 283 39.337
162 0 1.99309 5.2732 52.70978 5.24952 52.69911 283 39.179
93 0 4.0835 5.1341 52.73003 5.11068 52.6962 283 39.2
69 0 5.77523 4.94257 52.71259 4.89252 52.67052 283 25.375
175 0 5.56883 4.95506 52.70838 5.0327 52.69164 283 25.41
92 0 6.78135 5.23433 52.73855 5.16253 52.69596 283 25.41
167 0 3.01451 5.09888 52.64421 5.07679 52.66774 283 37.978
103 0 3.01451 5.07679 52.66774 5.09888 52.64421 283 39.239
2270 0 0.67194 5.21013 52.09934 5.21987 52.10005 283 39.172
2287 0 3.58542 4.90945 52.07162 4.93621 52.04394 283 39.252
2288 0 3.64609 4.9436 52.10532 4.89286 52.11523 283 39.343
2294 0 3.53335 4.89286 52.11523 4.90046 52.08382 283 37.986
2265 0 4.19399 5.33648 51.9744 5.37582 51.94557 283 37.978
2291 0 0.94061 4.90046 52.08382 4.88693 52.08523 283 39.26
2093 0 3.58542 4.93621 52.04394 4.90945 52.07162 283 37.992
2298 0 1.6269 5.11825 52.07887 5.09571 52.0743 283 39.172
2297 0 4.37587 4.86872 52.02879 4.91249 52.00019 283 39.239
2296 0 4.37587 4.91249 52.00019 4.86872 52.02879 283 37.978
2302 0 3.64609 4.89286 52.11523 4.9436 52.10532 283 38.084
2299 0 5.06852 4.90046 52.08382 4.93621 52.04394 283 26.128
