ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
2741 0.0224307093187791 5.01593 4.61735 51.92308 4.54992 51.94028 1676 39.239
2754 0 4.26041 4.57664 51.90573 4.54992 51.94028 1676 38.328
2757 0.0236470192900659 2.31767 4.61598 51.80993 4.62186 51.83044 1676 37.94
2829 0.0269787133631002 5.2576 4.61257 51.9674 4.54992 51.94028 1676 26.38
2746 0.293111558010439 1.66229 4.68968 51.90019 4.67769 51.88722 1676 39.263
2775 0.302941357701807 5.64343 4.78608 51.9212 4.85713 51.94659 1676 26.39
2748 NA 0.63252 4.58137 51.94981 4.57353 51.94684 1676 38.077
2743 0 1.27836 4.58254 51.92434 4.59909 51.91911 1676 39.252
3092 0 1.33463 4.79004 51.93295 4.78608 51.9212 1676 37.94
2758 0.496665659755017 5.64343 4.85713 51.94659 4.78608 51.9212 1676 25.382
2756 0 0.89378 4.51268 51.91927 4.52455 51.916 1676 39.172
2753 0.0736603191289644 2.72969 4.58137 51.94981 4.61496 51.9629 1676 37.978
3094 0.109304814894142 3.20584 4.82138 51.92586 4.84289 51.95143 1676 37.992
3093 0.082998572449724 4.17475 4.79004 51.93295 4.84289 51.95143 1676 37.978
2747 0 5.85519 4.57997 51.98953 4.54992 51.94028 1676 26.439
2762 0.335360949438244 0.64047 4.58137 51.94981 4.59005 51.95191 1676 37.986
2765 2.32522179282271 0.98244 4.68424 51.82814 4.67699 51.83574 1676 37.975
2771 0 1.90813 4.70628 51.81776 4.68424 51.82814 1676 39.26
2828 0.197252032266504 1.70843 4.66552 51.79275 4.64201 51.78793 1676 39.245
2755 0.398113505689921 1.70843 4.64201 51.78793 4.66552 51.79275 1676 37.986
2772 0 5.36905 4.61402 51.91273 4.54992 51.94028 1676 26.12
2752 0.0475021601760465 1.18443 4.64509 51.82036 4.65767 51.82762 1676 38.003
2831 0 0.80031 4.65926 51.86481 4.66552 51.85875 1676 39.263
2763 0 4.79033 4.64201 51.78793 4.63723 51.74496 1676 26.362
2767 0 2.64154 4.66847 51.81259 4.67699 51.83574 1676 37.978
3095 0 2.1542 4.80414 51.82017 4.8352 51.82232 1676 38.003
2761 0 2.00525 4.64509 51.82036 4.67413 51.81936 1676 38.077
2649 0 1.2884 4.6198 51.86563 4.62906 51.85556 1676 37.912
2769 0.0205102544658422 2.64839 4.66789 51.80664 4.67559 51.78331 1676 37.978
3096 0.0977111028660682 2.08343 4.64201 51.78793 4.65647 51.80437 1676 37.978
3097 0 1.26745 4.85331 51.8243 4.8352 51.82232 1676 38.003
2773 0 1.11855 4.63507 51.84388 4.62227 51.83769 1676 38.003
3100 0.178188071434659 5.11545 4.80414 51.82017 4.87833 51.82127 1676 24.5
3099 0 1.45462 4.64201 51.78793 4.62201 51.78377 1676 37.992
2830 0.124504827999925 2.64154 4.67699 51.83574 4.66847 51.81259 1676 39.239
2833 0.140726412395111 5.11545 4.87833 51.82127 4.80414 51.82017 1676 27.5
2774 0.258206109749308 1.40325 4.67551 51.79593 4.67559 51.78331 1676 38.077
3103 0.154239347638306 2.1542 4.8352 51.82232 4.80414 51.82017 1676 39.263
2735 0.305613562068274 1.13126 4.69348 51.79554 4.70743 51.80088 1676 39.2
2838 0 2.47137 4.67699 51.83574 4.68453 51.81402 1676 39.245
2842 0 17.51703 4.77761 51.86984 4.54992 51.94028 1676 19.095
3101 0.0905242588427233 2.08343 4.65647 51.80437 4.64201 51.78793 1676 39.239
2839 0.0110002923903603 4.38792 4.55902 51.82931 4.61848 51.81523 1676 39.2
2726 0 5.36905 4.54992 51.94028 4.61402 51.91273 1676 25.113
2766 0.0436886189195761 1.18443 4.65767 51.82762 4.64509 51.82036 1676 39.263
2837 0 0.65229 4.54326 51.89577 4.55238 51.89418 1676 37.989
2770 0 3.66716 4.58772 51.87481 4.54959 51.8518 1676 38.003
2844 2.85724770590332 0.98244 4.67699 51.83574 4.68424 51.82814 1676 39.235
3104 0 1.26745 4.8352 51.82232 4.85331 51.8243 1676 39.263
2840 0 1.03003 4.71702 51.82919 4.71376 51.83822 1676 39.263
3108 0.109512285593254 2.9826 4.64098 51.87298 4.67769 51.88722 1676 39.239
2841 0.409323367027333 1.66229 4.67769 51.88722 4.68968 51.90019 1676 38.003
2846 0 1.42232 4.57946 51.90006 4.55884 51.89921 1676 39.245
2847 0.241691830964205 1.40325 4.67559 51.78331 4.67551 51.79593 1676 39.337
2849 0.328001135831894 1.59472 4.65566 51.79057 4.67559 51.78331 1676 37.912
2843 0.238544717518987 0.83521 4.5433 51.88109 4.54994 51.88737 1676 39.179
2834 0.16982251863681 2.9826 4.67769 51.88722 4.64098 51.87298 1676 37.978
2854 0.101165290912997 1.87292 4.71702 51.82919 4.71764 51.81235 1676 39.263
2850 NA 2.00525 4.67413 51.81936 4.64509 51.82036 1676 39.337
2851 0.212960289212366 1.59472 4.67559 51.78331 4.65566 51.79057 1676 39.172
2740 0 17.51703 4.54992 51.94028 4.77761 51.86984 1676 18.085
2836 0 0.65229 4.55238 51.89418 4.54326 51.89577 1676 39.249
